Time	Raw	5Hz	25Hz	50Hz	100Hz	200Hz	500Hz	1000Hz
7.7695	-306.00215	471.0107006	-39.93889406	-65.8083119	-104.8926895	-133.5633966	-156.1436221	-153.28766
7.77	-324.7822	464.526068	-43.33777678	-72.40800975	-112.1360308	-138.938808	-158.3168542	-169.06347
7.7705	-339.34488	457.8957706	-47.13655022	-80.65359681	-123.4531303	-152.0737711	-172.6355848	-182.91925
7.771	-357.23178	-780.8089405	-342.8573467	-270.5964104	-234.4249642	-216.8197207	-205.4049491	-196.55533
7.7715	-370.2326	-784.3448239	-350.4183349	-278.571712	-242.3770472	-224.6902343	-213.43269	-211.46666
7.772	-384.8096	-787.8171767	-357.957996	-286.652498	-250.7379053	-233.7015359	-226.5879103	-228.13562
7.7725	-399.5633	-791.2273447	-365.512023	-294.9768821	-259.9674017	-244.9527857	-243.7426871	-244.61355
7.773	-414.82331	-794.5766396	-373.1111536	-303.6469075	-270.2923342	-258.3418291	-259.1471989	-258.46933
7.7735	-430.79971	-797.8663397	-380.7814808	-312.7330402	-281.7703632	-273.3581195	-273.7597224	-273.72931
7.774	-443.96295	-801.0976907	-388.5447404	-322.278138	-294.3384809	-289.441966	-289.5432814	-289.70573
7.7745	-459.23724	-804.2719066	-396.4185989	-332.3012075	-307.8510717	-306.0713911	-306.5448785	-306.00215
7.775	-470.84344	-807.3901701	-404.4169647	-342.8013116	-322.114372	-322.779263	-323.7989877	-324.7822
7.7755	-483.5004	-810.4536336	-412.550322	-353.7616459	-336.9191577	-339.2006196	-340.4904118	-339.34488
7.776	-499.62487	-813.46342	-420.8260702	-365.1534567	-352.0680633	-355.134107	-356.1722074	-357.23178
7.7765	-515.43894	-816.4206239	-429.2488402	-376.9394242	-367.3932191	-370.5663421	-370.6926256	-370.2326
7.777	-524.05044	-819.3263115	-437.8207773	-389.0763085	-382.7624721	-385.6289653	-384.8139676	-384.8096
7.7775	-540.19403	-822.1815223	-446.5417849	-401.5168277	-398.0750041	-400.4796826	-399.5884845	-399.5633
7.778	-551.08377	-824.9872691	-455.4097501	-414.2111079	-413.2528573	-415.1850209	-414.9921319	-414.82331
7.7785	-565.65119	-827.7445392	-464.4207751	-427.1081493	-428.2361995	-429.7060395	-430.2483421	-430.79971
7.779	-573.76599	-830.4542946	-473.5694167	-440.1573417	-442.9832318	-443.9782105	-444.8154662	-443.96295
7.7795	-586.04559	-833.1174735	-482.8489135	-453.3097556	-457.4703021	-457.9969476	-458.2933828	-459.23724
7.78	-598.16766	-835.7349903	-492.2513878	-466.5190025	-471.688814	-471.8454978	-470.9111959	-470.84344
7.7805	-609.59228	-838.3077366	-501.7680141	-479.7415922	-485.6374493	-485.6331155	-484.4659159	-483.5004
7.781	-620.81165	-840.8365819	-511.3891632	-492.9369188	-499.31158	-499.3649842	-499.5168681	-499.62487
7.7815	-632.76171	-843.3223741	-521.1045585	-506.0675188	-512.7000052	-512.9125584	-513.6870319	-515.43894
7.782	-640.12664	-845.7659404	-530.9034598	-519.0998388	-525.7925936	-526.1476796	-526.1878253	-524.05044
7.7825	-650.30951	-848.1680878	-540.7748238	-532.004727	-538.5856261	-539.0185547	-538.9265477	-540.19403
7.783	-663.29126	-850.529604	-550.707422	-544.7573655	-551.0799483	-551.4964752	-552.1277603	-551.08377
7.7835	-673.12066	-852.8512575	-560.6899547	-557.3372306	-563.2813177	-563.5707868	-564.1492571	-565.65119
7.784	-682.6253	-855.1337991	-570.7111599	-569.7281323	-575.2035195	-575.3078315	-574.895578	-573.76599
7.7845	-692.45478	-857.3779617	-580.7598907	-581.9178574	-586.8661737	-586.8302925	-585.95081	-586.04559
7.785	-701.93078	-859.5844611	-590.8251597	-593.897438	-598.2872994	-598.2104331	-597.8160168	-598.16766
7.7855	-709.30042	-861.7539968	-600.8961871	-605.6606012	-609.4794601	-609.4224747	-609.771688	-609.59228
7.786	-719.82721	-863.8872522	-610.9624617	-617.2035872	-620.4523078	-620.3977926	-621.2758611	-620.81165
7.7865	-729.29364	-865.9848954	-621.0138014	-628.5250711	-631.2169791	-631.1053762	-631.5581721	-632.76171
7.787	-740.18817	-868.0475797	-631.0403989	-639.6259951	-641.7890188	-641.6063363	-640.8188964	-640.12664
7.7875	-748.6134	-870.0759442	-641.0328381	-650.5090504	-652.1854143	-652.0079927	-650.9918844	-650.30951
7.788	-757.4112	-872.0706139	-650.9820861	-661.1778823	-662.4168193	-662.3321363	-662.3845757	-663.29126
7.7885	-764.79522	-874.0322009	-660.8795038	-671.6367112	-672.4861926	-672.489264	-673.1960368	-673.12066
7.789	-774.28552	-875.9613041	-670.7168831	-681.8904879	-682.395768	-682.3925414	-682.9837397	-682.6253
7.7895	-781.63611	-877.8585105	-680.4864725	-691.9449544	-692.1519639	-692.0362293	-692.4091401	-692.45478
7.79	-789.89893	-879.7243951	-690.1809789	-701.8064131	-701.7650792	-701.4925377	-701.3507862	-701.93078
7.7905	-799.03107	-881.5595218	-699.7935576	-711.4813892	-711.2467253	-710.8810025	-710.0361628	-709.30042
7.791	-807.46112	-883.3644433	-709.3177901	-720.9761642	-720.6046577	-720.2960289	-719.4405382	-719.82721
7.7915	-814.31494	-885.1397023	-718.7476597	-730.2963412	-729.8375917	-729.7248188	-729.6653333	-729.29364
7.792	-820.80585	-886.8858313	-728.0775477	-739.4468037	-738.9359307	-739.0510911	-739.7352094	-740.18817
7.7925	-828.35217	-888.6033533	-737.3022518	-748.4320649	-747.8884512	-748.1471036	-748.8404273	-748.6134
7.793	-837.30761	-890.2927823	-746.4170021	-757.2566447	-756.6890784	-756.962496	-757.1460004	-757.4112
7.7935	-845.03553	-891.9546241	-755.4174585	-765.9251601	-765.3387602	-765.53573	-765.3754727	-764.79522
7.794	-852.39087	-893.5893759	-764.2996877	-774.442141	-773.8426944	-773.9395779	-773.6764729	-774.28552
7.7945	-859.44056	-895.1975276	-773.0601379	-782.8118182	-782.2070556	-782.2312822	-781.8105913	-781.63611
7.795	-865.76904	-896.7795615	-781.6956171	-791.0379952	-790.4370012	-790.4307454	-790.1694471	-789.89893
7.7955	-872.96679	-898.3359532	-790.2032726	-799.1239591	-798.5352628	-798.5073656	-798.9513544	-799.03107
7.796	-881.21533	-899.8671718	-798.5805798	-807.0725487	-806.5032329	-806.4073904	-807.2113148	-807.46112
7.7965	-882.43323	-901.3736803	-806.8253415	-814.8863997	-814.3448546	-814.1307767	-814.2701171	-814.31494
7.797	-892.79761	-902.8559359	-814.9356766	-822.5680237	-822.0677275	-821.7629123	-820.9904344	-820.80585
7.7975	-899.64667	-904.3143906	-822.9099857	-830.1195185	-829.6780512	-829.399969	-828.5983227	-828.35217
7.798	-903.86408	-905.7494916	-830.7469133	-837.5422235	-837.1745342	-837.0502264	-836.9822138	-837.30761
7.7985	-911.94067	-907.1616812	-838.4453338	-844.8367503	-844.5483254	-844.627303	-845.0986116	-845.03553
7.799	-914.74909	-908.5513978	-846.0043594	-852.0033634	-851.7885498	-852.0269055	-852.4128729	-852.39087
7.7995	-923.51337	-909.9190758	-853.4233472	-859.0423436	-858.887537	-859.1908461	-859.2099225	-859.44056
7.8	-928.95349	-911.2651461	-860.7018934	-865.9541366	-865.8425466	-866.1136376	-866.2036637	-865.76904
7.8005	-934.93811	-912.5900369	-867.8398175	-872.7393272	-872.6547602	-872.8136124	-873.2845134	-872.96679
7.801	-938.62531	-913.8941732	-874.837148	-879.3986381	-879.3288257	-879.3291001	-879.2900649	-881.21533
7.8015	-943.71197	-915.1779779	-881.694112	-885.9329758	-885.8733157	-885.7432943	-884.8890022	-882.43323
7.802	-950.55628	-916.4418716	-888.411106	-892.3431732	-892.2963215	-892.1284039	-891.7853017	-892.79761
7.8025	-953.54621	-917.6862732	-894.9886633	-898.6296537	-898.5998108	-898.4640969	-899.0137733	-899.64667
7.803	-960.03229	-918.9116	-901.4274522	-904.7925986	-904.7822295	-904.6917431	-905.0904598	-903.86408
7.8035	-964.42163	-920.1182683	-907.7282845	-910.8322587	-910.8434523	-910.8005458	-910.4786977	-911.94067
7.804	-969.84259	-921.3066934	-913.8921038	-916.7489379	-916.784319	-916.812373	-916.2122095	-914.74909
7.8045	-976.87317	-922.47729	-919.9199652	-922.5428221	-922.6036095	-922.7184915	-922.7424104	-923.51337
7.805	-976.35736	-923.6304726	-925.8130235	-928.2139488	-928.2973061	-928.4547893	-929.200418	-928.95349
7.8055	-983.90857	-924.7666557	-931.5725412	-933.762473	-933.862722	-933.9641213	-934.4515001	-934.93811
7.806	-987.93964	-925.8862542	-937.1998974	-939.1889509	-939.3029379	-939.2713553	-939.0359127	-938.62531
7.8065	-991.1015	-926.9896833	-942.6965739	-944.4942436	-944.6250387	-944.460442	-944.1331891	-943.71197
7.807	-994.96545	-928.0773592	-948.064128	-949.679205	-949.8348262	-949.5984169	-949.5150806	-950.55628
7.8075	-998.63367	-929.1496992	-953.3041775	-954.7445559	-954.9345681	-954.7140036	-954.490615	-953.54621
7.808	-1001.80499	-930.2071218	-958.4183949	-959.6909066	-959.9231057	-959.8098292	-959.3876036	-960.03229
7.8085	-1006.71491	-931.2500471	-963.4085005	-964.5187449	-964.7953187	-964.8499314	-964.8056907	-964.42163
7.809	-1012.68036	-932.2788969	-968.2762589	-969.2284955	-969.542707	-969.7537337	-970.3912826	-969.84259
7.8095	-1013.21057	-933.2940951	-973.0234896	-973.8207784	-974.1572243	-974.4399997	-974.8995809	-976.87317
7.81	-1016.71637	-934.296068	-977.6520813	-978.2967475	-978.6364871	-978.8969912	-978.5768956	-976.35736
7.8105	-1020.76178	-935.2852441	-982.1639872	-982.6580998	-982.9837312	-983.1698828	-982.9813339	-983.90857
7.811	-1023.56537	-936.2620551	-986.5612021	-986.9068096	-987.2034036	-987.2837249	-987.6740188	-987.93964
7.8115	-1025.495	-937.2269351	-990.8457564	-991.0451193	-991.3011429	-991.2544007	-991.5194609	-991.1015
7.812	-1029.88428	-938.1803216	-995.0197161	-995.0756307	-995.2855574	-995.137549	-994.8794564	-994.96545
7.8125	-1031.12134	-939.1226554	-999.0851665	-999.0011342	-999.1657961	-999.0042559	-998.2877007	-998.63367
7.813	-1036.01215	-940.0543806	-1003.044191	-1002.824348	-1002.947702	-1002.886022	-1002.288248	-1001.80499
7.8135	-1039.35553	-940.9759451	-1006.898853	-1006.547739	-1006.631353	-1006.731806	-1007.10443	-1006.71491
7.814	-1042.17359	-941.8878004	-1010.651199	-1010.173604	-1010.212734	-1010.424225	-1011.326093	-1012.68036
7.8145	-1046.18548	-942.7904023	-1014.303275	-1013.704471	-1013.690847	-1013.885505	-1014.12327	-1013.21057
7.815	-1048.31091	-943.6842104	-1017.857138	-1017.14334	-1017.072065	-1017.141119	-1016.907916	-1016.71637
7.8155	-1049.51935	-944.5696891	-1021.314839	-1020.493434	-1020.366568	-1020.258476	-1020.319467	-1020.76178
7.816	-1050.40765	-945.4473068	-1024.678395	-1023.75793	-1023.584517	-1023.297063	-1023.443086	-1023.56537
7.8165	-1052.33246	-946.3175369	-1027.949787	-1026.939899	-1026.735543	-1026.326264	-1026.161532	-1025.495
7.817	-1054.2478	-947.1808573	-1031.130948	-1030.042164	-1029.826884	-1029.419234	-1028.943561	-1029.88428
7.8175	-1060.22754	-948.0377508	-1034.22374	-1033.067098	-1032.860348	-1032.61519	-1032.037198	-1031.12134
7.818	-1061.81335	-948.8887054	-1037.229953	-1036.016508	-1035.830561	-1035.885199	-1035.569825	-1036.01215
7.8185	-1063.03125	-949.7342138	-1040.1513	-1038.891693	-1038.725802	-1039.120175	-1039.197423	-1039.35553
7.819	-1068.45691	-950.5747745	-1042.989432	-1041.693735	-1041.532679	-1042.168656	-1042.656614	-1042.17359
7.8195	-1066.70886	-951.4108909	-1045.745967	-1044.423887	-1044.242379	-1044.898493	-1045.869744	-1046.18548
7.82	-1071.80994	-952.2430725	-1048.422502	-1047.083902	-1046.856016	-1047.258874	-1048.254811	-1048.31091
7.8205	-1073.20459	-953.0718342	-1051.020626	-1049.676214	-1049.387792	-1049.336837	-1049.546994	-1049.51935
7.821	-1075.66431	-953.8976969	-1053.54191	-1052.203733	-1051.862116	-1051.344894	-1050.447532	-1050.40765
7.8215	-1074.78064	-954.7211871	-1055.98786	-1054.669224	-1054.303873	-1053.514054	-1052.102434	-1052.33246
7.822	-1077.58435	-955.5428376	-1058.359882	-1057.074595	-1056.727185	-1055.960742	-1055.26592	-1054.2478
7.8225	-1077.76111	-956.3631868	-1060.659254	-1059.420531	-1059.129599	-1058.62412	-1059.020128	-1060.22754
7.823	-1080.57898	-957.1827794	-1062.887148	-1061.706768	-1061.496387	-1061.342405	-1061.930846	-1061.81335
7.8235	-1083.02918	-958.0021663	-1065.044664	-1063.932683	-1063.809792	-1063.981908	-1064.263575	-1063.03125
7.824	-1084.78687	-958.8219046	-1067.132859	-1066.097649	-1066.05401	-1066.472558	-1066.458988	-1068.45691
7.8245	-1084.95398	-959.6425581	-1069.152757	-1068.201181	-1068.216887	-1068.784907	-1068.500892	-1066.70886
7.825	-1087.06995	-960.464697	-1071.105355	-1070.243035	-1070.290741	-1070.902629	-1070.977821	-1071.80994
7.8255	-1089.69201	-961.2888983	-1072.991634	-1072.223229	-1072.272163	-1072.793471	-1073.509273	-1073.20459
7.826	-1091.45435	-962.1157454	-1074.812565	-1074.142212	-1074.164491	-1074.44731	-1074.991413	-1075.66431
7.8265	-1091.25391	-962.9458289	-1076.569129	-1076.001029	-1075.980476	-1075.94016	-1075.75049	-1074.78064
7.827	-1094.78833	-963.7797459	-1078.262305	-1077.801089	-1077.738719	-1077.40813	-1076.734234	-1077.58435
7.8275	-1093.03541	-964.6181007	-1079.893041	-1079.543693	-1079.456198	-1078.963089	-1078.309877	-1077.76111
7.828	-1096.18298	-965.4615043	-1081.462239	-1081.229662	-1081.142608	-1080.636332	-1080.561379	-1080.57898
7.8285	-1096.36438	-966.3105746	-1082.970753	-1082.859233	-1082.798828	-1082.378402	-1082.905149	-1083.02918
7.829	-1096.52198	-967.1659367	-1084.419401	-1084.432253	-1084.420057	-1084.120822	-1084.400623	-1084.78687
7.8295	-1098.28919	-968.0282225	-1085.808993	-1085.948455	-1086.000141	-1085.842472	-1085.436013	-1084.95398
7.83	-1098.99597	-968.8980713	-1087.140331	-1087.40749	-1087.531613	-1087.550182	-1087.186278	-1087.06995
7.8305	-1097.94055	-969.7761295	-1088.414214	-1088.808821	-1089.003395	-1089.212251	-1089.414946	-1089.69201
7.831	-1098.28919	-970.6630505	-1089.631448	-1090.151882	-1090.402661	-1090.761784	-1091.104149	-1091.45435
7.8315	-1102.86011	-971.5594953	-1090.792872	-1091.436412	-1091.719715	-1092.153506	-1092.302888	-1091.25391
7.832	-1101.28394	-972.466132	-1091.899375	-1092.662627	-1092.950262	-1093.380081	-1093.372855	-1094.78833
7.8325	-1104.4314	-973.3836361	-1092.951901	-1093.83123	-1094.095287	-1094.457175	-1094.378528	-1093.03541
7.833	-1102.32996	-974.3126904	-1093.951451	-1094.94336	-1095.16018	-1095.407499	-1095.421013	-1096.18298
7.8335	-1106.18908	-975.2539853	-1094.899078	-1096.000497	-1096.153371	-1096.247322	-1096.283939	-1096.36438
7.834	-1104.78955	-976.2082182	-1095.795894	-1097.004403	-1097.085816	-1096.997001	-1097.10474	-1096.52198
7.8345	-1103.02233	-977.1760942	-1096.643061	-1097.957022	-1097.969959	-1097.688966	-1098.083197	-1098.28919
7.835	-1106.18421	-978.1583256	-1097.441792	-1098.860346	-1098.818203	-1098.371458	-1098.413104	-1098.99597
7.8355	-1105.99805	-979.155632	-1098.193346	-1099.716338	-1099.642246	-1099.127598	-1098.272815	-1097.94055
7.836	-1106.54248	-980.1687405	-1098.899022	-1100.526663	-1100.449266	-1100.031397	-1099.26961	-1098.28919
7.8365	-1107.04407	-981.1983853	-1099.56013	-1101.292332	-1101.236247	-1101.054467	-1101.246536	-1102.86011
7.837	-1107.57886	-982.245308	-1100.178013	-1102.013781	-1101.991488	-1102.077607	-1102.57808	-1101.28394
7.8375	-1104.78003	-983.3102573	-1100.754069	-1102.691355	-1102.702218	-1102.99212	-1103.160535	-1104.4314
7.838	-1105.84045	-984.3939895	-1101.289783	-1103.325612	-1103.359429	-1103.745706	-1104.006323	-1102.32996
7.8385	-1108.81128	-985.497268	-1101.78673	-1103.917393	-1103.958692	-1104.324715	-1104.836852	-1106.18908
7.839	-1108.63916	-986.6208634	-1102.246584	-1104.467911	-1104.501397	-1104.759595	-1104.651565	-1104.78955
7.8395	-1109.68042	-987.7655538	-1102.671128	-1104.97879	-1104.995335	-1105.13617	-1104.351479	-1103.02233
7.84	-1109.15503	-988.9321243	-1103.062237	-1105.451764	-1105.449847	-1105.52274	-1105.132842	-1106.18421
7.8405	-1110.91748	-990.1213672	-1103.421858	-1105.888374	-1105.870881	-1105.898951	-1106.16235	-1105.99805
7.841	-1109.84277	-991.3340818	-1103.752027	-1106.290064	-1106.26287	-1106.202983	-1106.810788	-1106.54248
7.8415	-1109.32702	-992.5710745	-1104.054881	-1106.658397	-1106.632296	-1106.407798	-1107.155152	-1107.04407
7.842	-1109.16468	-993.8331588	-1104.332662	-1106.995119	-1106.988888	-1106.560569	-1106.595645	-1107.57886
7.8425	-1109.6709	-995.121155	-1104.587721	-1107.302101	-1107.344584	-1106.790252	-1105.670668	-1104.78003
7.843	-1108.43872	-996.4358904	-1104.822496	-1107.580964	-1107.707132	-1107.22104	-1106.191586	-1105.84045
7.8435	-1111.26135	-997.778199	-1105.039482	-1107.832623	-1108.072108	-1107.844413	-1107.927226	-1108.81128
7.844	-1108.97839	-999.1489215	-1105.241244	-1108.057399	-1108.423951	-1108.525626	-1109.067816	-1108.63916
7.8445	-1110.01953	-1000.548905	-1105.430452	-1108.255621	-1108.74471	-1109.12192	-1109.389264	-1109.68042
7.845	-1112.65601	-1001.979004	-1105.609915	-1108.428078	-1109.02037	-1109.546386	-1109.800137	-1109.15503
7.8455	-1110.01001	-1003.44008	-1105.782585	-1108.57622	-1109.242853	-1109.760748	-1110.231212	-1110.91748
7.846	-1110.90796	-1004.932998	-1105.951577	-1108.702304	-1109.411563	-1109.779	-1110.033218	-1109.84277
7.8465	-1113.19104	-1006.458634	-1106.120165	-1108.809489	-1109.534111	-1109.680179	-1109.475223	-1109.32702
7.847	-1113.87403	-1008.017867	-1106.291774	-1108.901674	-1109.623227	-1109.57448	-1109.17772	-1109.16468
7.8475	-1112.66553	-1009.611584	-1106.469959	-1108.983206	-1109.691831	-1109.547325	-1109.2076	-1109.6709
7.848	-1112.14013	-1011.240677	-1106.658391	-1109.058701	-1109.749983	-1109.633885	-1109.531089	-1108.43872
7.8485	-1113.00464	-1012.906044	-1106.860849	-1109.132978	-1109.803995	-1109.818191	-1109.792862	-1111.26135
7.849	-1112.49365	-1014.608592	-1107.081223	-1109.211146	-1109.858005	-1110.057601	-1109.887941	-1108.97839
7.8495	-1110.90319	-1016.349229	-1107.323511	-1109.298728	-1109.916186	-1110.302805	-1110.498714	-1110.01953
7.85	-1112.12586	-1018.128873	-1107.591827	-1109.401732	-1109.984179	-1110.494802	-1111.18556	-1112.65601
7.8505	-1111.24707	-1019.948446	-1107.890402	-1109.526895	-1110.073401	-1110.613245	-1111.177924	-1110.01001
7.851	-1111.75818	-1021.808874	-1108.223597	-1109.681927	-1110.205346	-1110.732716	-1110.968986	-1110.90796
7.8515	-1111.25183	-1023.711093	-1108.595895	-1109.875492	-1110.41158	-1111.012745	-1111.196996	-1113.19104
7.852	-1111.61487	-1081.4261	-1107.421904	-1110.19267	-1111.527557	-1112.422377	-1113.025661	-1113.87403
7.8525	-1112.14502	-1081.276006	-1107.32498	-1110.113131	-1111.391161	-1112.230386	-1112.605187	-1112.66553
7.853	-1112.49365	-1081.130375	-1107.25174	-1110.086164	-1111.352117	-1112.173207	-1112.617159	-1112.14013
7.8535	-1111.08472	-1080.989047	-1107.198375	-1110.098662	-1111.370407	-1112.116097	-1112.636568	-1113.00464
7.854	-1110.55456	-1080.851866	-1107.161283	-1110.139059	-1111.418462	-1112.002764	-1112.215953	-1112.49365
7.8545	-1111.79639	-1080.718678	-1107.137063	-1110.19726	-1111.480013	-1111.851036	-1111.641243	-1110.90319
7.855	-1111.96826	-1080.58933	-1107.122504	-1110.264418	-1111.546374	-1111.71315	-1111.516726	-1112.12586
7.8555	-1112.82801	-1080.463671	-1107.114572	-1110.332638	-1111.611643	-1111.62395	-1111.59042	-1111.24707
7.856	-1111.94434	-1080.341553	-1107.110406	-1110.39485	-1111.670471	-1111.594115	-1111.487706	-1111.75818
7.8565	-1106.86731	-1080.222828	-1107.10731	-1110.444742	-1111.717153	-1111.620168	-1111.403035	-1111.25183
7.857	-1110.38257	-1080.107352	-1107.10276	-1110.4767	-1111.744511	-1111.68025	-1111.699743	-1111.61487
7.8575	-1107.41175	-1079.994981	-1107.094399	-1110.485776	-1111.743528	-1111.732666	-1112.189007	-1112.14502
7.858	-1107.39747	-1079.885575	-1107.080046	-1110.467791	-1111.705087	-1111.743498	-1112.078063	-1112.49365
7.8585	-1109.49902	-1079.778994	-1107.057706	-1110.419494	-1111.622615	-1111.725686	-1111.2833	-1111.08472
7.859	-1107.23511	-1079.6751	-1107.025569	-1110.338505	-1111.491502	-1111.71844	-1110.857024	-1110.55456
7.8595	-1108.62976	-1079.573758	-1106.98199	-1110.223068	-1111.305295	-1111.705276	-1111.43248	-1111.79639
7.86	-1105.1239	-1079.474835	-1106.925483	-1110.071969	-1111.054957	-1111.580049	-1112.436648	-1111.96826
7.8605	-1106.17469	-1079.3782	-1106.854737	-1109.884819	-1110.734223	-1111.218915	-1112.512998	-1112.82801
7.861	-1104.24511	-1079.283722	-1106.768637	-1109.662456	-1110.3472	-1110.601784	-1110.92612	-1111.94434
7.8615	-1104.77526	-1079.191274	-1106.666262	-1109.406998	-1109.910615	-1109.860982	-1109.130613	-1106.86731
7.862	-1104.59375	-1079.100731	-1106.546846	-1109.121272	-1109.445996	-1109.174681	-1108.405709	-1110.38257
7.8625	-1106.87195	-1079.011969	-1106.409728	-1108.808122	-1108.970099	-1108.638814	-1108.078954	-1107.41175
7.863	-1103.55737	-1078.924865	-1106.254327	-1108.470128	-1108.491945	-1108.247414	-1108.016361	-1107.39747
7.8635	-1102.65942	-1078.8393	-1106.080136	-1108.10953	-1108.013297	-1107.912724	-1108.37416	-1109.49902
7.864	-1102.14844	-1078.755155	-1105.886715	-1107.728351	-1107.532004	-1107.516492	-1108.318912	-1107.23511
7.8645	-1104.42187	-1078.672314	-1105.673707	-1107.328691	-1107.048037	-1107.000593	-1107.459059	-1108.62976
7.865	-1100.9209	-1078.590661	-1105.44084	-1106.912836	-1106.566371	-1106.407654	-1106.293741	-1105.1239
7.8655	-1100.22839	-1078.510084	-1105.187899	-1106.483067	-1106.094561	-1105.840876	-1105.315641	-1106.17469
7.866	-1102.66894	-1078.43047	-1104.914709	-1106.041315	-1105.637833	-1105.389236	-1104.639354	-1104.24511
7.8665	-1100.20923	-1078.351711	-1104.621105	-1105.588909	-1105.195314	-1105.070658	-1104.611695	-1104.77526
7.867	-1099.35913	-1078.273698	-1104.306922	-1105.126504	-1104.759	-1104.811534	-1105.36419	-1104.59375
7.8675	-1099.87012	-1078.196324	-1103.972005	-1104.654283	-1104.317043	-1104.488072	-1105.541011	-1106.87195
7.868	-1096.71314	-1078.119485	-1103.61623	-1104.17243	-1103.861272	-1104.036931	-1104.152416	-1103.55737
7.8685	-1099.35913	-1078.043077	-1103.239514	-1103.681392	-1103.391262	-1103.51032	-1102.77767	-1102.65942
7.869	-1096.01575	-1077.966999	-1102.841795	-1103.181598	-1102.909441	-1102.984975	-1102.827258	-1102.14844
7.8695	-1097.24329	-1077.89115	-1102.423009	-1102.673141	-1102.415669	-1102.470372	-1102.829757	-1104.42187
7.87	-1098.2987	-1077.815432	-1101.983091	-1102.155917	-1101.909322	-1101.952272	-1101.731074	-1100.9209
7.8705	-1094.96021	-1077.739747	-1101.521984	-1101.629784	-1101.39176	-1101.440669	-1101.091981	-1100.22839
7.871	-1094.43957	-1077.664001	-1101.039625	-1101.094389	-1100.863385	-1100.919715	-1101.25821	-1102.66894
7.8715	-1094.4491	-1077.588098	-1100.535941	-1100.549162	-1100.323456	-1100.344735	-1100.798755	-1100.20923
7.872	-1093.90942	-1077.511945	-1100.010864	-1099.993558	-1099.773952	-1099.71251	-1099.74174	-1099.35913
7.8725	-1095.15601	-1077.435452	-1099.464328	-1099.42706	-1099.219595	-1099.068413	-1098.848573	-1099.87012
7.873	-1091.29675	-1077.358528	-1098.896257	-1098.849001	-1098.664802	-1098.463872	-1098.21848	-1096.71314
7.8735	-1092.31885	-1077.281085	-1098.306554	-1098.258417	-1098.111202	-1097.924597	-1097.648885	-1099.35913
7.874	-1090.42285	-1077.203034	-1097.695103	-1097.654005	-1097.556601	-1097.439115	-1097.232739	-1096.01575
7.8745	-1090.59949	-1077.12429	-1097.061764	-1097.03416	-1096.995293	-1096.962443	-1097.349994	-1097.24329
7.875	-1089.01855	-1077.044768	-1096.406386	-1096.397092	-1096.419475	-1096.432179	-1097.143096	-1098.2987
7.8755	-1087.09375	-1076.964384	-1095.728822	-1095.741111	-1095.823372	-1095.830743	-1095.769591	-1094.96021
7.876	-1086.21972	-1076.883055	-1095.028942	-1095.064793	-1095.205306	-1095.214587	-1094.439443	-1094.43957
7.8765	-1086.39648	-1076.800699	-1094.306618	-1094.366737	-1094.563226	-1094.631703	-1094.235825	-1094.4491
7.877	-1085.85669	-1076.717237	-1093.561713	-1093.645377	-1093.890924	-1094.050534	-1094.461635	-1093.90942
7.8775	-1084.98755	-1076.63259	-1092.794093	-1092.899166	-1093.180582	-1093.396378	-1093.918846	-1095.15601
7.878	-1083.43042	-1076.546678	-1092.003651	-1092.126923	-1092.42794	-1092.631885	-1092.597386	-1091.29675
7.8785	-1081.13306	-1076.459424	-1091.190311	-1091.327938	-1091.633759	-1091.775584	-1091.515442	-1092.31885
7.879	-1080.96118	-1076.370754	-1090.354025	-1090.501816	-1090.800997	-1090.85302	-1090.960153	-1090.42285
7.8795	-1079.02673	-1076.28059	-1089.494759	-1089.648374	-1089.933062	-1089.875052	-1090.261999	-1090.59949
7.88	-1080.09668	-1076.188859	-1088.612503	-1088.767689	-1089.034615	-1088.867097	-1088.904575	-1089.01855
7.8805	-1078.85486	-1076.095488	-1087.707268	-1087.860087	-1088.111631	-1087.887796	-1087.300133	-1087.09375
7.881	-1074.65174	-1076.000403	-1086.779076	-1086.925954	-1087.168306	-1086.989444	-1086.375813	-1086.21972
7.8815	-1073.77295	-1075.903532	-1085.827939	-1085.965482	-1086.203105	-1086.154439	-1086.192979	-1086.39648
7.882	-1073.08984	-1075.804804	-1084.853867	-1084.978691	-1085.209232	-1085.297025	-1085.917785	-1085.85669
7.8825	-1070.4535	-1075.704148	-1083.856883	-1083.965737	-1084.179733	-1084.33667	-1084.924901	-1084.98755
7.883	-1074.14075	-1075.601494	-1082.837041	-1082.927194	-1083.11222	-1083.263359	-1083.280675	-1083.43042
7.8835	-1070.1001	-1075.496772	-1081.794423	-1081.86407	-1082.009359	-1082.13454	-1081.559254	-1081.13306
7.884	-1066.96203	-1075.389913	-1080.729132	-1080.777577	-1080.875303	-1081.008908	-1080.339581	-1080.96118
7.8845	-1067.83129	-1075.280848	-1079.641267	-1079.668875	-1079.711993	-1079.881236	-1079.909094	-1079.02673
7.885	-1065.39062	-1075.169509	-1078.530924	-1078.539037	-1078.518956	-1078.678035	-1079.648512	-1080.09668
7.8855	-1066.79492	-1075.055827	-1077.39821	-1077.389284	-1077.297748	-1077.335562	-1078.176052	-1078.85486
7.886	-1063.63306	-1074.939734	-1076.243259	-1076.221267	-1076.057245	-1075.900135	-1075.62903	-1074.65174
