file_prefix,cutoff_type,cutoff_frequency,PID,propulsive_peakforce_rfd_slope_between_events,propulsive_peakforce_rfd_instantaneous_average_between_events,propulsive_peakforce_rfd_instantaneous_peak_between_events,braking_peakforce_rfd_slope_between_events,braking_peakforce_rfd_instantaneous_average_between_events,braking_peakforce_rfd_instantaneous_peak_between_events,braking_propulsive_rfd_slope_between_events,braking_propulsive_rfd_instantaneous_average_between_events,braking_propulsive_rfd_instantaneous_peak_between_events,braking_net_vertical_impulse,propulsive_net_vertical_impulse,braking_to_propulsive_net_vertical_impulse,total_net_vertical_impulse,peak_force,average_force_of_braking_phase,average_force_of_propulsive_phase,takeoff_velocity,jump_height_takeoff_velocity,jump_height_net_vertical_impulse,movement_time,unweighting_time,braking_time,propulsive_time,lowering_displacement,frame_start_of_unweighting_phase,frame_start_of_breaking_phase,frame_start_of_propulsive_phase,frame_peak_force,trial_type,trial_number
F07_INTf5,group_cutoff,26.648000000000003,F07,1698.429175490932,1702.8125525904575,3502.883361928398,1763.360714094272,1764.2479814496967,4997.125588688534,1803.3268261389019,1802.0621975627266,4997.125588688534,191.60522410493428,132.81342309373855,58.51891913498572,197.3465978216536,1644.697561505486,974.9340300976291,1402.9210460114793,2.477716634794734,0.31289906841684717,0.31289906841684706,0.904,0.4145,0.303,0.1865,-0.30011367419183294,1928,2757,3363,3736,INTf,5
F08_CTRL1,group_cutoff,26.648000000000003,F08,-54.13824333713279,-53.20867305991982,4175.105522220023,1207.1969919968408,1208.2729766454584,5627.961965838098,2693.0071420936406,2694.2555979085732,5627.961965838098,184.3500057542779,125.28434311185696,58.748199891531044,142.28187592593153,1156.2319421172188,785.7008246443214,934.6990075560209,2.603611305939047,0.34550417086715746,0.34550417086715746,1.04,0.526,0.236,0.278,-0.3781404885124347,1760,2812,3284,3840,CTRL,1
F08_CTRL2,group_cutoff,26.648000000000003,F08,-335.36044335977687,-335.1826759317727,3382.5892766449833,1073.6296737802463,1075.243896970521,6458.452427329728,2784.7537541832853,2788.1124566394924,6458.452427329728,189.5531580147354,125.82457038988971,63.391149144551036,141.30656522563365,1112.4280672860093,798.3616156030699,910.6274376885111,2.584974985211226,0.3405757224346471,0.34057572243464995,1.0565,0.5195,0.2425,0.2945,-0.40736848000816706,1718,2757,3242,3831,CTRL,2
F08_CTRL3,group_cutoff,26.648000000000003,F08,-169.61564747525532,-169.2826251034358,3587.355486268294,1329.800178287703,1330.4299823210347,5450.002460714662,3488.6449536008627,3489.7020610735435,5450.002460714662,182.28919496388323,121.88534230893764,60.07074343494804,138.56800725710463,1158.432623844458,854.130380186406,924.0004122184002,2.5231500601195465,0.3244794202793716,0.3244794202793717,0.884,0.418,0.191,0.275,-0.3772614176685989,2060,2896,3278,3828,CTRL,3
F08_CTRL4,group_cutoff,26.648000000000003,F08,-153.7354758749085,-157.49721520499787,3294.662881831522,1219.787047221558,1221.2760722881549,5921.552894191467,3165.0113534916845,3173.936670544164,5921.552894191467,180.19565431690168,103.24338213599614,76.64948341061748,114.78646602384393,1113.1275909081387,952.2275283308901,881.5285877932041,2.046899370294607,0.2135472493431426,0.2135472493431433,0.906,0.4445,0.191,0.2705,-0.6845770842230999,2033,2922,3304,3845,CTRL,4
F08_CTRL5,group_cutoff,26.648000000000003,F08,-455.06254610618,-457.08612700792173,3586.313265119097,1144.4849758690527,1145.8744276974628,6905.412759171333,3535.8085212220253,3542.3004569820127,6905.412759171333,197.09002994212224,124.80018115716058,71.93563084577917,139.33746072277322,1108.4157195107164,897.2058058596042,900.7252111895956,2.54714367228074,0.330679963671754,0.33067996367175334,1.05,0.551,0.2,0.299,-0.39322044754760394,1730,2832,3232,3830,CTRL,5
F08_EXTf1,group_cutoff,26.648000000000003,F08,-313.6638915620095,-314.6551061895052,3509.446543819853,1150.7044891108621,1152.184727666092,6415.571577441762,2813.122691759983,2817.4086374119956,6415.571577441762,194.39077283267028,123.959397284263,70.08798366614538,138.4041394714718,1135.3906016164387,823.7128631445096,921.5338125122533,2.534226320314177,0.3273345077764084,0.32733450777640827,0.8735,0.3525,0.244,0.277,-0.3745407338091997,2086,2791,3279,3833,EXTf,1
F08_EXTf2,group_cutoff,26.648000000000003,F08,-92.45829832730246,-94.51424230969128,3978.4041848282795,1236.4597720036088,1238.2956123966778,5570.2116886576405,2895.3574986243625,2902.051480687021,5570.2116886576405,187.96507447419086,113.1069890991663,74.5367754860942,127.12497654393684,1160.6340665117573,881.3629434527209,893.8078359571515,2.291920732510949,0.26773193904758025,0.2677319390475795,0.968,0.47,0.2215,0.2765,-0.4885296102899619,1888,2828,3271,3824,EXTf,2
F08_EXTf3,group_cutoff,26.648000000000003,F08,-129.89149154731342,-132.85280249176168,3754.4354282196146,1364.1813832442167,1364.8351378195603,5948.44190107903,3514.679806798603,3520.536917135587,5948.44190107903,183.5343047301215,106.54387904652086,76.66404093473858,125.81788871049159,1163.016001169761,959.8765606330225,903.1633301000884,2.261765083280318,0.2607329914345577,0.2607329914345575,0.843,0.3905,0.1855,0.267,-0.5660208295657722,2141,2922,3293,3827,EXTf,3
F08_EXTf4,group_cutoff,26.648000000000003,F08,-61.14566189816312,-61.68687118807461,3826.4874835970113,1227.1094738958432,1228.3107290176943,4972.608989764587,2866.4431489490266,2869.8617292795398,4972.608989764587,189.09992308672201,120.99979680236548,67.7817534910588,134.3345181732768,1159.8955129189087,846.6095494866976,907.35372413871,2.437842396310993,0.30290904940118885,0.3029090494011885,1.0095,0.505,0.222,0.2825,-0.41548046321557397,1811,2821,3265,3830,EXTf,4
F08_EXTf5,group_cutoff,26.648000000000003,F08,-343.32516863233855,-346.8560785885441,2921.2407717857277,1235.72195901476,1237.6689004691748,7023.31138422736,3675.6742329680847,3686.0855804378143,7023.31138422736,194.55041111005275,116.94242968594986,77.27247450778582,131.47776855732667,1116.2299867395955,967.3319001404924,907.605233330352,2.37530956940596,0.28756858055614304,0.2875685805561434,1.0575,0.593,0.1825,0.282,-0.4887196730052141,1726,2912,3277,3841,EXTf,5
F08_INTf1,group_cutoff,26.648000000000003,F08,-136.20701087980697,-136.54005132928816,4430.280708506587,1226.2988605698133,1227.2634991918826,5693.598479871522,2996.650170258233,2999.3009284721625,5693.598479871522,189.1801502421349,123.54219813313841,65.30016786868947,141.70656582635127,1172.22491658401,826.9750633074877,915.235233835768,2.590421345133138,0.34201237234053905,0.34201237234053966,1.037,0.5185,0.2255,0.293,-0.38737160899318906,1760,2797,3248,3834,INTf,1
F08_INTf2,group_cutoff,26.648000000000003,F08,-300.16260754200545,-300.3023389894719,3054.0874411577825,1151.8019537182101,1153.6396144497817,6868.878718032385,3072.915441612033,3077.36941605219,6868.878718032385,187.4943743936517,120.70546113897458,66.46358664961822,133.79195489874468,1103.9795727770277,851.822301183627,898.6112705884921,2.441638495480219,0.30385313672838465,0.3038531367283839,1.1305,0.638,0.212,0.2805,-0.39772823905583155,1556,2832,3256,3817,INTf,2
F08_INTf3,group_cutoff,26.648000000000003,F08,-78.63431120062558,-79.67851215165915,4791.653980359668,1308.997360269851,1310.2373151799009,6525.474609044846,2974.1553660344225,2978.136307977773,6525.474609044846,185.46458710304773,115.65698977723196,69.47639346851321,134.64955533267502,1181.5563899572805,853.4025289368732,925.129721436766,2.4443046270810393,0.30451708001884703,0.30451708001884714,1.0345,0.545,0.2225,0.267,-0.44735836551315133,1763,2853,3298,3832,INTf,3
F08_INTf4,group_cutoff,26.648000000000003,F08,-71.46912241064496,-71.39749783501706,3842.3019610642223,1117.875818433969,1119.2871885673683,4901.134366640821,2614.148485948161,2617.2453424284336,4901.134366640821,191.10135160180067,121.536216271814,69.26096612269103,134.4621110326317,1126.6615733995213,837.757186514213,899.558882789448,2.4463260783985743,0.30502096237782605,0.3050209623778255,1.1535,0.6285,0.2325,0.2925,-0.44212134640010403,1529,2786,3251,3836,INTf,4
F08_INTf5,group_cutoff,26.648000000000003,F08,-152.95268335831605,-152.28567411064384,3731.7168740617344,1185.382642488659,1186.2021963283937,5693.154069380136,3107.835544604578,3108.8742212516154,5693.154069380136,188.3605471622924,130.81776840982266,57.21873179816898,148.45964322727667,1135.1302496995415,807.8440979391331,919.6829211381406,2.7343020660678428,0.3810605396790455,0.38106053967904524,1.048,0.54,0.2085,0.2995,-0.3198514908926197,1734,2814,3231,3830,INTf,5
F09_CTRL1,group_cutoff,26.648000000000003,F09,,,,6164.50054719163,6175.7333543652185,9227.691028718604,6164.50054719163,6175.7333543652185,9227.691028718604,85.40660796547184,,85.40660796547184,182.71508125331187,1774.2609231163794,1380.551533414447,1497.1704499855598,2.1741764282940577,0.24092982371811952,0.24092982371811963,0.4585,0.3045,0.154,0.0,-0.21892179676200013,2538,3147,3455,3455,CTRL,1
F09_CTRL2,group_cutoff,26.648000000000003,F09,,,,5145.202039516088,5155.367360371536,7314.953528652433,5145.202039516088,5155.367360371536,7314.953528652433,82.84610974365339,,82.84610974365339,182.043626390186,1686.2198416637118,1321.0661642411728,1449.6980652279337,2.164196735476554,0.2387231146711199,0.23872311467112048,0.5145,0.347,0.1675,0.0,-0.2431298740432062,2386,3080,3415,3415,CTRL,2
F09_CTRL3,group_cutoff,26.648000000000003,F09,,,,4739.090577355497,4749.235214252334,6784.100959819276,4739.090577355497,4749.235214252334,6784.100959819276,84.484227010024,,84.484227010024,175.98668724480086,1657.6173299678023,1305.9379727738783,1417.0140965842136,2.0933208592818606,0.22334313047423787,0.22334313047423857,0.4965,0.3205,0.176,0.0,-0.23877335967290644,2410,3051,3403,3403,CTRL,3
F09_CTRL4,group_cutoff,26.648000000000003,F09,748.428075828763,747.7053190889385,2932.63760431204,2088.399673200121,2091.2482308069716,5399.111489167903,3415.361837587291,3421.747036585995,5399.111489167903,226.35593536810907,145.72359148916004,80.28043457934682,180.25557109358712,1684.4869563173716,1218.6964969752842,1411.2514045207763,2.1352983303552207,0.23239036491426057,0.23239036491426057,0.7625,0.3525,0.206,0.204,-0.2742764259584592,2263,2968,3380,3788,CTRL,4
F09_CTRL5,group_cutoff,26.648000000000003,F09,1015.3182750219296,1014.7804124560314,2182.447317535989,2561.156177800364,2564.351717607841,6597.724937700201,3756.9188303312644,3763.002294620945,6597.724937700201,200.07424975885237,120.3223548952585,79.3832072540076,180.37503058466686,1718.0432238062745,1231.3397882086622,1442.8855364232754,2.141145621332738,0.23366486094558392,0.2336648609455845,0.7175,0.369,0.1965,0.152,-0.22692133045789104,2281,3019,3412,3716,CTRL,5
F09_EXTf1,group_cutoff,26.648000000000003,F09,185.33620988265028,186.29268306443288,1710.4629847663455,2610.556757840247,2614.404736982681,6219.9873727529775,5157.80098116678,5164.6859508465,6219.9873727529775,206.01414606642555,134.32078059095784,71.28380075014323,185.6535466164906,1671.4788454265538,1270.8474267084375,1437.9805707379085,2.2177097086508355,0.2506746356699375,0.25067463566993786,0.6575,0.3315,0.159,0.167,-0.13744731417746703,2414,3077,3395,3729,EXTf,1
F09_EXTf2,group_cutoff,26.648000000000003,F09,248.5115863040881,248.83954445978054,1608.091985928826,2307.5526767887113,2310.715102579616,5610.208487032447,4349.988597188781,4355.9626320049365,5610.208487032447,227.91939387100325,144.9932348388475,82.52222296836965,178.24049702096534,1681.6389508820266,1272.601436692093,1429.6989314759476,2.1121466548509473,0.22737836348613896,0.22737836348613938,0.8195,0.449,0.186,0.1845,-0.24245484358207667,2136,3034,3406,3775,EXTf,2
F09_EXTf3,group_cutoff,26.648000000000003,F09,187.01493585648973,188.41285360434765,1917.2114817982074,2371.4341688889076,2375.6238357280263,7660.9606689875945,4686.91855590327,4694.067476779125,7660.9606689875945,237.99739042724406,149.0436486242736,88.54303564770856,173.25406540157712,1684.6136527714689,1335.3687168329745,1415.3187238352264,2.0521057026450493,0.2146349548842167,0.21463495488421644,0.8145,0.454,0.175,0.1855,-0.21704525497711025,2149,3057,3407,3778,EXTf,3
F09_EXTf4,group_cutoff,26.648000000000003,F09,373.8350401610842,390.62385776578446,825.2773468485102,4061.7135383925947,4066.1465611822377,5739.493803904159,4303.066843250677,4306.691240725199,5739.493803904159,92.6907582781549,9.89502411539928,82.38512037527724,177.5773324854326,1655.1285430744247,1261.426388640154,1437.4165532022491,2.101325299961737,0.22505443507947415,0.22505443507947354,0.5685,0.365,0.191,0.0125,-0.25905627090667754,2302,3032,3414,3439,EXTf,4
F09_EXTf5,group_cutoff,26.648000000000003,F09,-121.69622919857015,-120.26839503731077,1632.7733440280426,2194.084302963543,2197.8377236905717,5935.240093100583,4541.93935773178,4548.050575364824,5935.240093100583,221.94512761827312,139.47871153541848,82.05692816436274,171.88143010951654,1624.7946049391683,1283.5655109022616,1405.0869276705682,2.0368558593541484,0.21145676818477704,0.21145676818477632,0.8415,0.478,0.1805,0.183,-0.23346614830612678,2085,3041,3402,3768,EXTf,5
F09_INTf1,group_cutoff,26.648000000000003,F09,927.4694308797326,929.9034265908712,2929.79192999308,2116.3731707331617,2118.0932564201903,5051.722845386248,3157.6888601220267,3158.7836590982834,5051.722845386248,204.3359252395432,139.26908492588467,64.72398840737048,168.77943083328896,1691.6366696688237,1127.1518878493337,1392.6968350451411,1.9977791174356663,0.20342107044148977,0.20342107044148955,0.745,0.337,0.2175,0.1905,-0.22108816350320626,2290,2964,3399,3780,INTf,1
F09_INTf2,group_cutoff,26.648000000000003,F09,498.83961824970334,495.8255406326386,3424.9635061461013,2639.4972352927516,2643.7701903201996,7541.896960373735,4910.286014466076,4922.28898284591,7541.896960373735,218.143841702801,136.40468660730994,81.33455435193859,175.10464700749682,1722.9363336323152,1322.8771143903462,1420.7764626283647,2.0765903765718012,0.21978733904539324,0.2197873390453937,0.717,0.378,0.1645,0.1745,-0.22354370582257152,2323,3079,3408,3757,INTf,2
F09_INTf3,group_cutoff,26.648000000000003,F09,585.4096014131283,584.9946588673882,2589.3611743778456,2203.7966413334534,2207.212461646774,6341.9051176323555,3730.9510785131724,3737.9817118184988,6341.9051176323555,224.9190321798303,143.5930690604061,80.9453071314401,174.95844234406826,1702.6130816660645,1226.4099658581715,1407.2136036407687,2.0711611810910044,0.2186395839988932,0.21863958399889372,0.893,0.4965,0.204,0.1925,-0.2604887555422691,1992,2985,3393,3778,INTf,3
F09_INTf4,group_cutoff,26.648000000000003,F09,306.9379882115702,309.10899466701915,1257.4006518078968,3127.6391854360295,3135.2130503549256,9084.374991457677,5846.610175547476,5859.392041739334,9084.374991457677,213.50587947657965,133.03845668473804,80.02110398830479,177.8370795944151,1762.7404407798567,1350.855538120299,1486.900251383562,2.1155113695606755,0.22810338199492786,0.22810338199492766,0.6775,0.378,0.1525,0.147,-0.19193419162277564,2400,3156,3461,3755,INTf,4
F09_INTf5,group_cutoff,26.648000000000003,F09,391.858594294408,390.79985192003477,1604.5441450548824,1934.984950932818,1936.368463201509,5650.361172433477,3346.1575098539297,3349.774437888843,5650.361172433477,212.1362212501669,135.44336735578162,76.34038852627805,167.93051074075854,1609.284945387059,1192.6231797263156,1364.4257911575992,1.9869163801860334,0.20121491854493223,0.2012149185449316,0.87,0.467,0.2105,0.1925,-0.2983751539088676,2015,2949,3370,3755,INTf,5
F10_CTRL1,group_cutoff,26.648000000000003,F10,1496.9776683042737,1502.219734322257,3082.8537066250574,1497.792673737491,1500.3657514997208,12717.423231471446,1498.0361814583912,1499.8118176076218,12717.423231471446,132.1712754816028,90.09675520343251,41.76711265471692,138.41221178637275,1290.3669878268602,593.7693839876747,1085.656629879952,2.7624820986899254,0.38895552220093244,0.3889555222009316,0.8215,0.289,0.41,0.1225,-0.2694511376107704,2134,2712,3532,3777,CTRL,1
F10_CTRL2,group_cutoff,26.648000000000003,F10,1469.8583046903007,1476.732040451664,4343.354205108597,1340.1351323392958,1341.7810178004788,7158.034623839194,1284.7379543205936,1284.1513307513114,7158.034623839194,140.79560075549247,95.97969230914563,44.57627578714322,135.52682582431652,1206.2161363355299,611.0772233768558,997.8323863092628,2.705520616436395,0.37308062211836757,0.37308062211836707,0.8405,0.3075,0.3735,0.1595,-0.30419580228266757,2101,2716,3463,3782,CTRL,2
F10_CTRL3,group_cutoff,26.648000000000003,F10,1209.1820205384067,1211.6594584751913,2261.2340044814628,1626.4805804500718,1628.3971632083758,4685.864928468014,1910.5646000822437,1912.0993698921202,4685.864928468014,149.21091812760451,103.50627716623447,45.4561893312253,137.74018338435934,1201.7853582878374,665.7248055448093,989.2041240364027,2.7552790807052077,0.38692980696084267,0.38692980696084367,0.7805,0.3435,0.26,0.177,-0.2907675627118251,2239,2926,3446,3800,CTRL,3
F10_CTRL4,group_cutoff,26.648000000000003,F10,1057.9166428181593,1060.1057254586326,1543.7116434923373,2182.2511714898187,2184.1630497715605,4465.838436081191,3278.909773301868,3280.5512707167863,4465.838436081191,140.221445984998,96.51207741865774,43.442940949696194,137.1138988311082,1192.3285596243452,759.6038729199735,1005.0876192508653,2.7370167066434394,0.3818175561898725,0.3818175561898729,0.7955,0.4745,0.1625,0.1585,-0.3115337649829982,2190,3139,3464,3781,CTRL,4
F10_CTRL5,group_cutoff,26.648000000000003,F10,773.7250857874329,776.3333215973591,2838.300126661081,1449.1233468367839,1451.9401128173004,5271.755436075327,1954.721669836204,1957.694540015718,5271.755436075327,165.43396405589087,109.37736699681494,55.79640075655246,133.99899521872396,1166.109415938161,700.6879857180637,949.4579342096913,2.6781619082882178,0.3655734560145763,0.36557345601457586,0.76,0.294,0.2665,0.1995,-0.3366893335990248,2293,2881,3414,3813,CTRL,5
F10_EXTf1,group_cutoff,26.648000000000003,F10,1141.0962110149458,1143.1981693168,1784.9356213952415,1382.1438770446675,1383.8806068266426,6835.535541188321,1495.8391642796496,1497.403626218679,6835.535541188321,138.96663247401614,101.1261312623817,37.57680504815984,134.8765802986465,1212.1703213315038,601.2523806433644,1002.4617867594593,2.6760931095463003,0.365008885370091,0.36500888537009046,0.827,0.3075,0.353,0.1665,-0.27640259604241957,2146,2761,3467,3800,EXTf,1
F10_EXTf2,group_cutoff,26.648000000000003,F10,1481.9601458730344,1486.2122204367736,2541.216268145945,1389.3420207603524,1390.5690219575743,4588.009725091048,1349.4962374384934,1349.4218041945808,4588.009725091048,125.16734047629316,88.23547797367527,36.69794605793154,131.32115133480139,1184.6191212129381,600.5355887301223,982.2571166949523,2.6046816519039284,0.345788303148062,0.34578830314806036,0.8345,0.3375,0.3475,0.1495,-0.29097620549542935,2089,2764,3459,3758,EXTf,2
F10_EXTf3,group_cutoff,26.648000000000003,F10,1713.7565005186127,1722.4505753533579,5646.774574615061,1488.197841262663,1489.775680413919,7157.20536298072,1382.5894516688368,1380.8354116850492,7157.20536298072,143.36010038019026,101.2554227478608,41.865821742707176,132.98803213574476,1251.9771050171637,616.5587388533357,1013.8380751958338,2.634439056492593,0.35373441092627844,0.35373441092627805,0.81,0.302,0.346,0.162,-0.27257966755980706,2189,2793,3485,3809,EXTf,3
F10_EXTf4,group_cutoff,26.648000000000003,F10,2387.2116801723487,2393.360877108239,4773.502224949072,1520.877200017952,1523.0406755529348,4773.502224949072,1030.1853504585017,1030.0913133920103,4377.597966930247,145.84480032455755,100.26328853272642,45.42071265393777,130.95078736852597,1239.955380465171,640.3255833249641,974.5378324874371,2.5966633099895398,0.3436626068015205,0.34366260680152094,0.813,0.3235,0.3125,0.177,-0.2634587005617377,2180,2827,3452,3806,EXTf,4
F10_EXTf5,group_cutoff,26.648000000000003,F10,1286.5355359627965,1292.3128989731683,3795.3413444573525,1410.0540799556447,1412.00790762758,7654.318383946898,1470.5343137746277,1470.6159665988969,7654.318383946898,145.58430431604742,99.41994332832039,45.91675956704559,133.44516495431898,1203.419478716094,630.5477713907125,989.1488976109281,2.6482011402662615,0.3574398205559392,0.3574398205559393,0.7795,0.276,0.338,0.1655,-0.2795249933177675,2231,2783,3459,3790,EXTf,5
F10_INTf1,group_cutoff,26.648000000000003,F10,1507.4338142037457,1512.2772627761658,3791.618292271509,1396.8311049509387,1398.8096170126694,3940.8666404500837,1322.2075902743459,1322.2531331240452,3940.8666404500837,152.6099413603467,105.84798356066698,46.56996633179657,130.13052474793452,1173.63924315811,653.8895683692211,943.7004564648709,2.588102738995489,0.3414003969213023,0.34140039692130103,0.824,0.3375,0.2905,0.196,-0.2767317922779355,2164,2839,3420,3812,INTf,1
F10_INTf2,group_cutoff,26.648000000000003,F10,1709.9443959370776,1714.901170446271,3622.076137506636,1335.7692056687283,1337.3866525699193,3707.9238690605853,1129.0331416391837,1128.805571916775,3707.9238690605853,141.0484615145877,98.00109821413075,42.86222034594746,129.99297121958742,1175.6387762432466,624.8503409023521,952.0319727581332,2.5809670750093474,0.339520440483298,0.3395204404832975,0.835,0.325,0.3285,0.1815,-0.29479846645674207,2123,2773,3430,3793,INTf,2
F10_INTf3,group_cutoff,26.648000000000003,F10,1830.7194036107405,1832.721183638663,2951.793739257613,1365.6181226367355,1367.365997879913,4139.312942860182,1047.1845306039427,1048.7585688444112,4139.312942860182,153.98657581229543,103.50413463965833,50.32777091529921,129.8547031348733,1175.5747347726258,664.1864977988955,931.2830021717191,2.5777172515559617,0.33866596477926714,0.33866596477926675,0.832,0.3325,0.2965,0.203,-0.2958863592823354,2146,2811,3404,3810,INTf,3
F10_INTf4,group_cutoff,26.648000000000003,F10,1398.5713398015107,1402.730955395231,3097.311867603101,1382.01565118568,1384.0442930202328,3995.1367912576534,1372.0121324943557,1372.753166406024,3995.1367912576534,147.12870560334284,101.03808915837075,45.880667504584224,131.70737600422873,1174.4871669933116,644.1689013285038,955.2062467642045,2.613476264269816,0.3481273284353575,0.348127328435357,0.816,0.3235,0.307,0.1855,-0.29611492270212514,2165,2812,3426,3797,INTf,4
F10_INTf5,group_cutoff,26.648000000000003,F10,1378.229420701723,1382.8208710077006,3078.746380497003,1214.4188753246299,1216.135466204638,5603.968238652917,1144.451633509572,1144.9403059782353,5603.968238652917,140.21057932177413,95.3542475830992,44.63120010386203,133.53778206713488,1177.0446821405646,607.191454903148,973.0554173320747,2.6530507607715386,0.35875017019523137,0.35875017019523053,0.852,0.289,0.3945,0.1685,-0.2968806185406248,2074,2652,3441,3778,INTf,5
M01_CTRL1,group_cutoff,26.648000000000003,M01,4154.310763300925,4156.932696782584,6280.137719661696,1676.8880873635835,1677.7413683202863,6280.137719661696,769.4072536869015,769.6126765758551,3546.577992720646,195.7785168729024,157.92268051933178,37.64607164574861,219.6848654908739,1990.8718200646956,809.0459238107622,1480.5221297125506,2.9126817977558748,0.43240138914262966,0.43240138914262866,1.1305,0.3845,0.546,0.2,-0.2603988511862044,1544,2313,3405,3805,CTRL,1
M01_CTRL2,group_cutoff,26.648000000000003,M01,4200.570942378935,4204.940572731725,5311.248585801804,3712.944243936663,3715.3456093239633,5311.248585801804,3338.041639420008,3338.9297413533204,3774.4038738326635,204.5104825477126,140.63776720160203,63.55157787954876,219.46392875208568,2006.343189739203,1072.6916781823575,1593.8389008402505,2.902633748017743,0.4294231740637885,0.42942317406378905,1.099,0.7585,0.1925,0.148,-0.301222567156861,1581,3098,3483,3779,CTRL,2
M01_CTRL3,group_cutoff,26.648000000000003,M01,3268.0368145673733,3270.844704429053,5736.467010661028,2972.230036355972,2973.3138147888667,5736.467010661028,2708.8309937528134,2708.3795494216142,3858.348612616188,226.64656963384454,162.51235705113598,63.84375603237059,222.6352841580429,1945.216602838695,1037.859781560943,1516.250786750953,2.953245671201184,0.44452905170583745,0.444529051705837,1.1995,0.794,0.2145,0.191,-0.2935165796626053,1408,2996,3425,3807,CTRL,3
M01_CTRL4,group_cutoff,26.648000000000003,M01,2690.871098260159,2692.694166107449,4683.140891191084,2964.542107983969,2966.8317929193236,4683.140891191084,3251.7189597460956,3254.49828962581,4601.466209894512,236.3236249472703,172.88220034904586,63.129060248954836,225.90943875910258,1906.8442377713473,1066.8994583857175,1505.6024040074512,3.0023463580032677,0.45943341760527445,0.45943341760527606,1.2895,0.895,0.1925,0.202,-0.2891702512233633,1234,3024,3409,3813,CTRL,4
M01_CTRL5,group_cutoff,26.648000000000003,M01,3146.4620622614175,3151.128902649223,3777.6622471595183,3634.1092949558133,3638.0304937436213,6843.906519920798,4073.837435420126,4077.086263747818,6843.906519920798,222.04679245467122,150.08726308026885,71.60761346851164,221.33326215387908,1935.986804656784,1155.5062557876004,1571.2251618850667,2.931888298694574,0.43812278267187366,0.4381227826718732,1.207,0.878,0.173,0.156,-0.3012237809257307,1363,3119,3465,3777,CTRL,5
M01_EXTf1,group_cutoff,26.648000000000003,M01,4126.900914716865,4133.862627727121,5080.190902756993,4020.4741667342237,4025.882222402839,6598.171802993747,3959.8223641204595,3964.3450021642698,6598.171802993747,183.68845875202248,101.25525529948686,82.06604985191824,177.62997982631512,1916.0394490560734,1185.7202132904813,1543.3380374579633,2.343646419417731,0.2799530346202625,0.2799530346202627,1.1215,0.8295,0.186,0.106,-0.454351203454188,1523,3182,3554,3766,EXTf,1
M01_EXTf2,group_cutoff,26.648000000000003,M01,3635.4117237685623,3638.2441941885522,6035.423240210628,3495.3329900653875,3499.084025176043,6035.423240210628,3373.054316446042,3377.6071925573888,5069.116665259469,198.87143863819557,135.1262002602782,63.44067275190828,222.15659187597237,1922.2876361991584,1089.6541128945976,1527.6566435122272,2.951802263867419,0.4440946281841396,0.4440946281841395,1.1475,0.8085,0.181,0.158,-0.2776922799503424,1456,3073,3435,3751,EXTf,2
M01_EXTf3,group_cutoff,26.648000000000003,M01,3661.8802402876818,3665.6249283086136,5988.696629893966,3403.9908438593643,3407.11230293888,5988.696629893966,3162.486685325664,3165.0245128826923,5190.139299450093,210.050281323362,145.68916070628777,64.07483430347206,216.0046297036001,1933.780792741567,1094.6503983162597,1508.241354388499,2.8640831303274448,0.4180923637831934,0.418092363783193,1.2735,0.923,0.181,0.1695,-0.2948833386662629,1228,3074,3436,3775,EXTf,3
M01_EXTf4,group_cutoff,26.648000000000003,M01,3569.4505938145894,3574.063841860132,4824.230501197511,3310.1890066160745,3313.166844532819,4824.230501197511,3125.362619635139,3127.174581231352,4473.405148672056,205.26491586391862,131.84272135485747,73.10137660521508,211.65431699698578,1907.4029767392026,1098.6362761348819,1522.7293686309897,2.7977891443345957,0.3989614727908516,0.39896147279085076,1.3335,0.9815,0.2055,0.1465,-0.3221509122926734,1082,3045,3456,3749,EXTf,4
M01_EXTf5,group_cutoff,26.648000000000003,M01,2810.2526974600823,2813.2605157607136,5454.710344291292,1301.0132943830079,1302.9738842699417,7013.307974900934,802.2669920349067,803.881512704471,7013.307974900934,206.09767327950703,164.4703391869975,41.370982766663076,232.82628601787837,1838.5971310032244,797.274750876868,1448.6854155871497,3.1190616574843997,0.4958484007741758,0.49584840077417547,1.1165,0.267,0.6385,0.211,-0.18270366633418866,1537,2071,3348,3770,EXTf,5
M01_INTf1,group_cutoff,26.648000000000003,M01,3791.7521510329257,3797.5051225361794,4848.112563779345,3583.378781495912,3586.2728993412525,6317.643464934663,3435.309849654365,3436.1724823422733,6317.643464934663,202.55060244009684,127.52293575260191,74.69539577619132,204.7600573838164,1929.3250521666555,1129.487040474354,1540.6717037038775,2.704928581606257,0.37291736144701515,0.37291736144701493,1.225,0.894,0.1935,0.1375,-0.3017186592678289,1310,3098,3485,3760,INTf,1
M01_INTf2,group_cutoff,26.648000000000003,M01,5016.969831868281,5021.330752423054,7376.059268742567,3707.808698556149,3709.7479833630964,7376.059268742567,2375.129700573739,2374.6038471942784,3003.1902599211317,177.24319750314223,143.91692212409657,33.12800759984159,234.0178441157957,1959.8684540601803,908.6581192627716,1517.318383250689,3.234798518900283,0.533329330167149,0.5333293301671486,0.5815,0.2445,0.167,0.17,0.0,2596,3085,3419,3759,INTf,2
