file_prefix,cutoff_type,cutoff_frequency,PID,propulsive_peakforce_rfd_slope_between_events,propulsive_peakforce_rfd_instantaneous_average_between_events,propulsive_peakforce_rfd_instantaneous_peak_between_events,braking_peakforce_rfd_slope_between_events,braking_peakforce_rfd_instantaneous_average_between_events,braking_peakforce_rfd_instantaneous_peak_between_events,braking_propulsive_rfd_slope_between_events,braking_propulsive_rfd_instantaneous_average_between_events,braking_propulsive_rfd_instantaneous_peak_between_events,braking_net_vertical_impulse,propulsive_net_vertical_impulse,braking_to_propulsive_net_vertical_impulse,total_net_vertical_impulse,peak_force,maximum_force,average_force_of_braking_phase,average_force_of_propulsive_phase,takeoff_velocity,jump_height_takeoff_velocity,jump_height_net_vertical_impulse,movement_time,unweighting_time,braking_time,propulsive_time,lowering_displacement,frame_start_of_unweighting_phase,frame_start_of_breaking_phase,frame_start_of_propulsive_phase,frame_peak_force
M03_CTRL2,literature_cutoff,50,M03,1770.3136834495022,1770.6421818817096,10052.532163236756,2326.8020975102754,2328.6994804438577,10052.532163236756,2919.1159459526434,2922.683214535758,5640.327455952065,238.54763150032787,159.52829046161705,78.67946511281728,201.8030671442203,1842.186527154475,1842.186527154475,1061.7170118539552,1306.3366145213802,2.73699187795131,0.38181062894859524,0.38181062894859596,1.0085,0.4285,0.233,0.347,-0.3411897959300676,1983,2840,3306,3802
M03_CTRL2,participant_cutoff,26.8,M03,1770.5707367451494,1770.8498550315303,9981.016061919741,2327.181386613509,2329.056272078609,9981.016061919741,2919.625340121462,2923.198724557903,5730.315045210533,238.54302386123229,159.5264730187262,78.67675326194674,201.85365664510627,1842.0935655422945,1842.0935655422945,1061.7088770048715,1306.501555907742,2.737662990514842,0.38199789243805643,0.3819978924380548,1.0085,0.4285,0.233,0.347,-0.34124423082175637,1983,2840,3306,3802
M03_CTRL3,group_cutoff,26.648,M03,1791.747560901296,1791.6936307545302,7663.8560136626475,2196.360224315975,2198.0565480731666,7663.8560136626475,2619.139170577843,2622.6643310673335,6356.2916169743985,246.67951044260457,171.00352353455432,75.35538349038171,205.62438199726338,1821.3215856260435,1821.3215856260435,1029.6308914733745,1328.1619326059413,2.79617927822051,0.3985024748190506,0.39850247481905,0.986,0.401,0.245,0.34,-0.33564232774032277,2028,2830,3320,3832
M03_CTRL3,trial_cutoff,30,M03,1789.2496496336626,1789.2327290202866,7705.643282833509,2194.7596062913963,2196.4571242266884,7705.643282833509,2619.303703771839,2622.796133901962,6380.466630855808,247.22457768304116,171.54991665154932,75.35410658131894,205.55030194405833,1821.4805367155443,1821.4805367155443,1029.6260619890827,1327.9488355916196,2.7951694866130055,0.3982147022880944,0.398214702288094,0.986,0.401,0.245,0.34,-0.33565164944132964,2028,2830,3320,3833
M03_CTRL3,participant_cutoff,26.8,M03,1791.8941284711866,1791.8317518889212,7666.354617527919,2196.4409101684773,2198.132141492019,7666.354617527919,2619.1510167582996,2622.674589403828,6357.465423425892,246.6792569836685,171.00333323649332,75.3553230071845,205.61983137152293,1821.3539006530584,1821.3539006530584,1029.630642307994,1328.148716095085,2.7961173516782156,0.39848482387135564,0.39848482387135603,0.986,0.401,0.245,0.34,-0.3356424728032357,2028,2830,3320,3832
M03_CTRL3,literature_cutoff,50,M03,1794.1680751163876,1794.0684695195396,7767.88394381362,2196.5405914028192,2198.1549721990154,7767.88394381362,2617.838604365299,2621.247588501453,6504.936308495933,246.67130531060394,170.9993104804184,75.35164154462633,205.48397492394466,1821.4307749473055,1821.4307749473055,1030.2520233265889,1327.7783831328402,2.7942487504208735,0.39795239955293643,0.39795239955293615,0.986,0.4015,0.2445,0.34,-0.3357307633943064,2028,2831,3320,3832
M03_CTRL3,no_cutoff,none,M03,1806.7631712062255,1797.554937743191,11429.566000000108,2198.5401912350594,2197.1607599601593,11429.566000000108,2609.5062897959183,2616.3391122448975,10006.224999999977,247.77642211337013,172.10244927152002,75.35428952755997,205.50773936171015,1825.013184,1825.013184,1029.6201003857143,1327.7930279322534,2.7946124020138323,0.398055987639629,0.3980559876396289,0.9795,0.3945,0.245,0.34,-0.3355825388618567,2041,2830,3320,3834
M03_CTRL4,trial_cutoff,26,M03,1656.4505951390381,1656.6466319211881,8428.303528458811,2289.0997297240883,2290.6110381051144,8428.303528458811,2972.025616726493,2974.9567216016712,4277.2635498608,233.7898693210657,158.97405445338944,74.47950820107027,197.37824043058978,1801.520049008152,1801.520049008152,1053.4002010506917,1302.5038447783513,2.6750466866338134,0.36472348499849866,0.36472348499849816,0.9885,0.42,0.2265,0.342,-0.3221137786719509,1861,2701,3154,3643
M03_CTRL4,participant_cutoff,26.8,M03,1652.7961942367692,1653.1013290079402,8433.212764402619,2286.3553758289245,2287.918840850547,8433.212764402619,2971.6622168447216,2974.5867896427712,4273.903150586411,234.32776637396393,159.51228895219788,74.47917331151358,197.36269758497014,1801.4504087975695,1801.4504087975695,1053.3996456573152,1302.463257709735,2.6748329187014677,0.36466519586998025,0.3646651958699801,0.9885,0.42,0.2265,0.342,-0.3221238824212669,1861,2701,3154,3644
M03_CTRL4,group_cutoff,26.648,M03,1652.8506984698308,1653.1554390218641,8432.232965174131,2286.4158566656147,2287.9797551522724,8432.232965174131,2971.7291624403038,2974.6550639909033,4274.558302092133,234.32792077769088,159.51237793148675,74.47923834528281,197.36542010897168,1801.464055401965,1801.464055401965,1053.3997649183448,1302.470331308014,2.674870381597035,0.3646754107209515,0.3646754107209515,0.9885,0.42,0.2265,0.342,-0.32212204680370143,1861,2701,3154,3644
M03_CTRL4,no_cutoff,none,M03,1657.0443245436109,1652.1030770791076,11586.914000000106,2283.643919661734,2282.533157505285,11586.914000000106,2965.572397350993,2968.6303532008824,9666.870000000112,235.93252635762494,161.12624053464998,74.47035084689999,197.26915113302496,1804.188965,1804.188965,1053.3796913355409,1302.2966855402635,2.6734945327820285,0.364300357635851,0.3643003576358509,0.978,0.4095,0.2265,0.342,-0.3223570788740043,1882,2701,3154,3647
M03_CTRL4,literature_cutoff,50,M03,1654.2993113329458,1654.6348664092852,8488.646825966425,2288.0156568097027,2289.5205391745426,8488.646825966425,2972.0935661654075,2974.8607024906814,4412.891619023634,233.78473114999366,158.97440555919698,74.47398748589924,197.28591670526188,1801.1010286059416,1801.1010286059416,1053.3869087211835,1302.2988698532617,2.673754948179116,0.36437133144303296,0.364371331443033,0.9885,0.42,0.2265,0.342,-0.3222483319897021,1861,2701,3154,3643
M03_CTRL5,participant_cutoff,26.8,M03,1110.0573971818665,1110.4322060197592,9173.543638155097,2337.612966956736,2340.402531680275,9173.543638155097,3990.091618576753,3996.131816223277,7882.198692577891,255.30582948822092,167.0189461467227,87.89787486602512,201.8048781239575,1796.1843737551862,1796.1843737551862,1178.4305028397898,1297.416799926033,2.724335445193866,0.37828764617429467,0.3782876461742947,0.993,0.4435,0.195,0.3545,-0.35353238226779876,2014,2901,3291,3816
M03_CTRL5,group_cutoff,26.648,M03,1110.050123099718,1110.429149009746,9172.677702618297,2337.6356087206877,2340.426737866353,9172.677702618297,3990.1545316719935,3996.192722865632,7878.317673610058,255.3059466828658,167.01912512179084,87.89781381051853,201.8075600410713,1796.1808862187156,1796.1808862187156,1178.4301142644147,1297.4241057075374,2.7243718607115666,0.37829775919658526,0.37829775919658515,0.993,0.4435,0.195,0.3545,-0.3535317077483317,2014,2901,3291,3816
M03_CTRL5,no_cutoff,none,M03,1112.4492258064515,1110.772206831119,12122.070000000065,2334.05053653217,2334.4409083969463,12122.070000000065,3984.778461538461,3987.9624615384614,11395.996000000043,256.3701148406101,168.0819294889601,87.89969081831498,201.69886532641496,1797.860596,1797.860596,1178.458868094872,1297.2253478432203,2.722828000144146,0.3778691293766039,0.3778691293766029,0.9845,0.435,0.195,0.3545,-0.35382563636830267,2031,2901,3291,3818
M03_CTRL5,trial_cutoff,26,M03,1112.0663881771015,1112.3127188010892,9168.44913973147,2340.2633668557714,2342.9773903284427,9168.44913973147,3990.456230516344,3996.4858207908355,7861.395307014231,254.77176625792808,166.4852324928388,87.89752877321183,201.82022059098423,1796.1480816949074,1796.1480816949074,1178.4283340390448,1297.4588051803262,2.724543634551783,0.378345464657321,0.3783454646573203,0.993,0.4435,0.195,0.3545,-0.35352902919247436,2014,2901,3291,3815
M03_CTRL5,literature_cutoff,50,M03,1111.9126041352629,1112.1791444375976,9203.883196438663,2339.648492964451,2342.5256284415264,9203.883196438663,3989.2218410323867,3995.6065454109075,8275.402323104208,254.7725389952243,166.48165345731906,87.90185699547831,201.725297414303,1796.1663483694863,1796.1663483694863,1178.459752182206,1297.237543861316,2.7232292343912694,0.37798050270353,0.37798050270352973,0.9925,0.443,0.195,0.3545,-0.35365606995714777,2015,2901,3291,3815
M04_CTRL1,literature_cutoff,50,M04,2654.8774098972876,2678.1177540794365,5008.118231937522,6737.5083692104035,6744.974461126706,10614.433908608742,8411.230639886662,8412.229892751448,10614.433908608742,132.39291643786135,63.04850925556436,68.79647626309763,196.7647930583395,1929.9542179694552,1929.9542179694552,1220.0725534995718,1553.1450419306732,2.79423995596305,0.39794989457188523,0.39794989457188523,0.7565,0.397,0.1305,0.229,-0.2534395607823863,2487,3281,3542,3649
M04_CTRL1,group_cutoff,26.648,M04,2617.224250186716,2641.5640055219574,5215.031466935296,6749.156083883447,6756.662367887223,10453.493466338143,8449.604953904794,8450.183617014467,10453.493466338143,132.3934222456942,63.05285619181161,68.79204160290479,196.85555932624123,1929.1826155333024,1929.1826155333024,1222.0758807569232,1553.5622788934124,2.7955341044282496,0.39831859984818835,0.39831859984818885,0.7565,0.3975,0.13,0.229,-0.25344087464324205,2487,3282,3542,3649
M04_CTRL1,participant_cutoff,24.2,M04,2593.852526352748,2618.2524364428286,5257.544762502192,6728.814405464166,6736.286857591382,10477.067465640604,8446.413955248909,8446.85500176078,10477.067465640604,133.00941160285657,63.67253364822841,68.78841046842197,196.93763232130098,1929.1258401217858,1929.1258401217858,1222.0482806540415,1553.9292221426574,2.7966997309400137,0.39865083511926325,0.39865083511926325,0.7565,0.3975,0.13,0.229,-0.2534408753591303,2487,3282,3542,3650
M04_CTRL1,trial_cutoff,29,M04,2619.110713189185,2643.3380932408845,5173.805975670461,6750.549766793236,6758.085865407374,10482.919847945916,8450.795838853364,8451.462833183583,10482.919847945916,132.3951088656635,63.052221556113224,68.79436292163209,196.8081939707498,1929.272871963735,1929.272871963735,1222.0934334885344,1553.3484449819161,2.7948614935141083,0.3981269504550414,0.398126950455041,0.7565,0.3975,0.13,0.229,-0.25343988638628384,2487,3282,3542,3649
M04_CTRL1,no_cutoff,none,M04,2595.676738738737,2614.5228468468454,8047.851999999955,6676.215059139785,6680.516233870967,14940.063000000082,8411.616413793103,8409.731812260537,14940.063000000082,134.87479882272805,65.52426325647993,68.80258591892992,196.7651440136821,1932.067139,1932.067139,1220.117955237548,1553.1259717789935,2.7942508560484,0.39795299931331374,0.3979529993133133,0.7535,0.394,0.1305,0.229,-0.253397106576882,2493,3281,3542,3653
M04_CTRL2,trial_cutoff,25,M04,3912.2498613990047,3984.49888635391,8042.852462336421,8137.938989676322,8147.780526076476,10575.62415622943,9017.636354670856,9014.485997542884,10575.62415622943,116.73409790844018,35.39890837865369,80.72965118808534,199.34037466185043,2012.5405571755002,2012.5405571755002,1292.365367897446,1575.21818810087,2.834522501437845,0.40950651433014557,0.4095065143301455,0.73,0.369,0.1345,0.2265,-0.24502100904257815,2534,3272,3541,3597
M04_CTRL2,participant_cutoff,24.2,M04,3925.1493455048408,3997.1387283805357,8012.2049908638,8139.3159012004135,8149.204957712332,10573.922776928637,9016.614515025514,9013.57562255464,10573.922776928637,116.73534006086598,35.39684989697283,80.73302955943389,199.37244878391414,2012.737907007228,2012.737907007228,1292.3896770671026,1575.348709254699,2.834980578173618,0.4096388827024272,0.4096388827024275,0.73,0.369,0.1345,0.2265,-0.24501401019562163,2534,3272,3541,3597
M04_CTRL2,no_cutoff,none,M04,3673.908103448278,3743.231413793104,10889.159999999916,8063.1453353658535,8075.491554878049,15255.248999999836,9006.018518518518,9006.125214814816,15255.248999999836,118.04464753611686,36.72865929294695,80.70987278364899,199.1415759953531,2011.658325,2011.658325,1290.0000144814815,1574.4894091349556,2.831639503485018,0.4086739183331743,0.40867391833317585,0.7275,0.366,0.135,0.2265,-0.24518288262164648,2539,3271,3541,3599
M04_CTRL2,literature_cutoff,50,M04,3728.3926569383398,3801.186016768601,8258.37067992799,8102.384021290214,8112.020419666549,10733.787316533737,9029.214905186336,9025.46860169325,10733.787316533737,117.38774295884076,36.068762935865465,80.71274819296505,199.14972403139643,2010.7094268178007,2010.7094268178007,1292.2502892297532,1574.4843839204825,2.8317773399343222,0.4087137055537974,0.4087137055537992,0.73,0.369,0.1345,0.2265,-0.245130592932365,2534,3272,3541,3598
M04_CTRL2,group_cutoff,26.648,M04,3889.277151660224,3961.951902971998,8099.46086098603,8136.048201801867,8145.809283414397,10582.747822905425,9020.134368374105,9016.798180458167,10582.747822905425,116.73182019023453,35.40203127024139,80.72411813307849,199.28748830142513,2012.1776851273776,2012.1776851273776,1292.325525993325,1575.0041479123352,2.8337666393447303,0.4092881430307404,0.4092881430307408,0.73,0.369,0.1345,0.2265,-0.24503435417439084,2534,3272,3541,3597
M04_CTRL3,participant_cutoff,24.2,M04,1696.8872748347565,1719.624198007866,3643.4921423932537,5824.779127672136,5831.010094927067,10306.133110489463,6932.938014339891,6934.737852489269,10306.133110489463,116.11560736318152,42.571754015386226,73.0283484732964,190.14810999614906,1788.5883125023763,1788.5883125023763,1180.6363826462193,1422.4435356284264,2.708172116704769,0.3738122433077059,0.3738122433077064,0.859,0.45,0.149,0.26,-0.283378632066939,2282,3182,3480,3560
M04_CTRL3,trial_cutoff,21,M04,1718.7601877185673,1741.2686371404081,3550.668952925829,5837.953336116614,5844.142879265553,10335.949662408559,6929.954204316097,6931.817594459802,10335.949662408559,115.56606659729363,42.02041495451244,73.03006337081035,190.2141487237843,1788.7454581707045,1788.7454581707045,1180.6470265724654,1422.665057941356,2.7091212084008625,0.3740742977475713,0.37407429774757167,0.8595,0.4505,0.149,0.26,-0.2833262417410389,2281,3182,3480,3559
M04_CTRL3,literature_cutoff,50,M04,1688.5137426515007,1712.4291620706488,3971.28733561025,5793.137626880657,5799.7143478922035,10288.953621913679,6940.221069274662,6941.952295445028,10288.953621913679,117.76789025571776,44.227030733030944,73.02590931040598,190.15034302643608,1789.754104607825,1789.754104607825,1182.2755242004364,1422.4916507687449,2.708206958076944,0.3738218617623025,0.3738218617623021,0.859,0.4505,0.1485,0.26,-0.28338879804527534,2282,3183,3480,3563
M04_CTRL3,no_cutoff,none,M04,1707.5784597701156,1713.4518620689646,7011.351999999955,5752.197265625,5744.448343749999,14734.61900000018,6936.984592592593,6925.245292929293,14734.61900000018,119.96909470449513,46.42819535029017,73.02723222169003,190.14241943898514,1791.713501,1791.713501,1182.2768227979798,1422.4648484046243,2.7080932368732884,0.373790467869462,0.373790467869461,0.854,0.4455,0.1485,0.26,-0.2834103482968354,2292,3183,3480,3567
M04_CTRL3,group_cutoff,26.648,M04,1679.933901464165,1702.8425291346266,3717.867064421065,5814.311830119721,5820.651421768561,10285.819233831018,6941.8694470257815,6943.690210668725,10285.819233831018,116.66576437398437,43.122643308031954,73.02767291929936,190.1344478992227,1788.655936841131,1788.655936841131,1182.2919489519898,1422.409091328676,2.707974252203258,0.37375762235452564,0.3737576223545263,0.859,0.4505,0.1485,0.26,-0.283401712289819,2282,3183,3480,3561
M04_CTRL4,no_cutoff,none,M04,2153.1754915254246,2170.7453389830525,5970.21399999992,7392.151987878788,7394.728412121212,14223.633000000147,8532.740966789666,8532.053140221402,14223.633000000147,116.7466360410309,34.615404053161896,81.55416430878009,193.146298114249,1907.459961,1907.459961,1292.40067799631,1478.6982478877553,2.7524216794911003,0.3861276810261268,0.3861276810261266,0.802,0.421,0.1355,0.2455,-0.26468066181637856,2338,3180,3451,3510
M04_CTRL4,literature_cutoff,50,M04,2088.9521376794155,2117.6239362400306,3520.669272511499,7330.156811736507,7340.040958602941,10763.06738460972,8509.911369365593,8515.566561422636,10763.06738460972,117.96569430370418,35.83382757835936,81.55538100960575,193.13662488669098,1905.9716618274942,1905.9716618274942,1292.4145880750254,1478.6836442384774,2.7522697653493498,0.3860850591873682,0.38608505918736663,0.8075,0.4265,0.1355,0.2455,-0.26475162506253186,2327,3180,3451,3512
M04_CTRL4,group_cutoff,26.648,M04,1941.095006534033,1967.8648966116543,3477.2974186297506,7237.75174340339,7247.608504591838,10683.819928160403,8508.16756589973,8513.967672557565,10683.819928160403,120.39435186276577,38.261303276412605,81.55623498990562,193.1295024094398,1905.996166727039,1905.996166727039,1292.4307229279486,1478.7029950189951,2.7521403755465346,0.3860487587519582,0.3860487587519576,0.8075,0.4265,0.1355,0.2455,-0.2648655366585245,2327,3180,3451,3516
M04_CTRL4,trial_cutoff,21,M04,1820.6736766729684,1846.45397569914,3484.5390211371705,7169.453696058609,7179.400350095714,10594.55453602993,8506.648700905018,8512.636943694857,10594.55453602993,122.22413606903936,40.083769595247176,81.5628513465966,193.2481905244397,1906.2272306662248,1906.2272306662248,1290.2634139892832,1479.244321533497,2.7538037531632984,0.3865155510161197,0.3865155510161188,0.8075,0.426,0.136,0.2455,-0.26496673239826374,2327,3179,3451,3519
M04_CTRL4,participant_cutoff,24.2,M04,1898.9786246678786,1925.2437684377514,3474.4830216669943,7213.412551606509,7223.201360860936,10632.913294559577,8502.944313290147,8508.735188434208,10632.913294559577,121.00306750222455,38.86767073250466,81.55830647858664,193.15698556303067,1906.1326742369627,1906.1326742369627,1290.2231543257712,1478.8330344866242,2.7525226419761353,0.3861560088986383,0.3861560088986384,0.8075,0.426,0.136,0.2455,-0.2648995598089967,2327,3179,3451,3517
M04_CTRL5,literature_cutoff,50,M04,1404.4031172839655,1440.184839150825,3051.022600145312,8306.951118919058,8317.965482569107,13301.289144386072,9422.776547754806,9429.787165527701,13301.289144386072,109.49855498292519,26.733242899675936,82.13938025538133,193.96224802342383,1973.122451250612,1973.122451250612,1310.2298952715616,1508.1078425138335,2.7564786191300414,0.3872667878553038,0.387266787855304,0.742,0.371,0.133,0.238,-0.2754111488607564,2516,3258,3524,3567
M04_CTRL5,no_cutoff,none,M04,1404.0120416666657,1437.0473333333357,6658.2029999999795,8175.500566878982,8199.426929936306,16482.665999999736,9397.423308270678,9419.705954887218,16482.665999999736,112.70548735151908,29.940136035661094,82.14030303344504,193.957506956087,1975.220215,1975.220215,1310.2347194022555,1508.0742880905264,2.756418466057201,0.387249885831862,0.3872498858318625,0.74,0.369,0.133,0.238,-0.2753749617083505,2520,3258,3524,3572
M04_CTRL5,trial_cutoff,25,M04,1446.639580530689,1486.2625470169219,3237.076198665891,8360.870500032326,8371.970644447216,12995.66979120206,9426.59782221115,9433.301591795494,12995.66979120206,108.21992804400928,25.460689291932255,82.13312813069659,194.04131782767212,1972.9925605047586,1972.9925605047586,1310.185350249666,1508.489712633745,2.757594026137171,0.38758026569762555,0.38758026569762616,0.7425,0.3715,0.133,0.238,-0.2754698597805125,2515,3258,3524,3565
M04_CTRL5,participant_cutoff,24.2,M04,1451.7531738989064,1491.6832423600051,3252.5763321232516,8362.938274902172,8374.069550989312,12970.409431905486,9428.19612881621,9434.888493296838,12970.409431905486,108.22071818269626,25.461764549440552,82.13287163323005,194.062528014766,1973.0437407067802,1973.0437407067802,1310.1825870293712,1508.5802040274698,2.7578963306000763,0.38766524823330095,0.38766524823330184,0.7425,0.3715,0.133,0.238,-0.2754672636074432,2515,3258,3524,3565
M04_CTRL5,group_cutoff,26.648,M04,1405.2218845231218,1443.986984849697,3203.8774710446596,8331.005931655316,8342.110759742613,13042.444676317275,9424.550781202504,9431.288197883598,13042.444676317275,108.85967097605109,26.09987526906726,82.13363903049654,194.00831723193227,1972.930497866415,1972.930497866415,1310.1905569139544,1508.3490383808821,2.7571230161602194,0.38744787595516944,0.38744787595516933,0.7425,0.3715,0.133,0.238,-0.2754768367750285,2515,3258,3524,3566
M05_CTRL1,participant_cutoff,24.2,M05,534.7442848441738,535.2371390302382,5412.623010348296,1990.7053669310449,1992.8064566454407,7669.342294350034,3365.4887627864537,3369.1084202209463,7669.342294350034,325.30530286090857,223.91402378968286,100.92304654972816,261.37403950352564,1945.7963318902232,1945.7963318902232,1232.693676901936,1603.6238340273314,2.951226476032812,0.44392139209159276,0.4439213920915922,1.0625,0.4275,0.278,0.357,-0.4368971834169481,1875,2730,3286,3811
M05_CTRL1,group_cutoff,26.648,M05,531.2828981067191,531.7886822562754,5410.82447315217,1990.4564613223222,1992.595863710952,7738.933783103013,3365.799586435772,3369.47875466913,7738.933783103013,325.3031846000772,223.91002014774878,100.92502931036297,261.2532614149624,1944.6922171205708,1944.6922171205708,1232.04487300311,1603.2778035631752,2.9498651507538414,0.44351194738185434,0.4435119473818532,1.0625,0.427,0.2785,0.357,-0.43688825827019057,1875,2729,3286,3811
M05_CTRL1,literature_cutoff,50,M05,537.0479309732441,537.8644526372588,5495.096839951118,1995.848507268097,1997.9909506987115,7980.099892421858,3362.9829791279053,3366.368027876589,7980.099892421858,323.69315510414754,222.3061350205213,100.91933175738137,261.0138085667,1944.5837281961892,1944.5837281961892,1232.0255649418802,1602.630192782592,2.94715448421,0.44269722496427677,0.4426972249642775,1.0625,0.427,0.2785,0.357,-0.43690807156857664,1875,2729,3286,3808
M05_CTRL1,no_cutoff,none,M05,553.7845105566217,547.7236353166986,8965.087999999989,2002.3129962894247,2002.1441011131726,12604.491999999853,3357.2202513464986,3362.562526032316,12604.491999999853,323.15182870345393,221.76712081754,100.91766851076201,261.0184359323478,1947.250977,1947.250977,1232.0221875565528,1602.6644446213184,2.9471949133967463,0.4427093709251608,0.4427093709251622,1.0615,0.426,0.2785,0.357,-0.436960255160413,1877,2729,3286,3807
M05_CTRL1,trial_cutoff,25,M05,532.5856420102272,533.1058155038348,5414.4723844835535,1987.930831089241,1990.046729207752,7692.481147711631,3364.750200613632,3368.375723107501,7692.481147711631,325.8420219805061,224.4498851579214,100.92393724149875,261.32987336823777,1945.4287930037947,1945.4287930037947,1232.696610145417,1603.4964960025886,2.950728931352464,0.44377172407341753,0.44377172407341636,1.0625,0.4275,0.278,0.357,-0.436893104536081,1875,2730,3286,3812
M05_CTRL2,trial_cutoff,25,M05,55.46978772151387,58.37317919373597,4032.2449688459747,1826.0033814841083,1827.6694008639654,10581.832372011151,3389.439965103137,3390.013346193855,10581.832372011151,323.5471186760686,241.47632917004512,81.55725766223473,277.8020655175395,1902.4176474011133,1906.464994828134,1129.2751078488316,1615.1032366329916,3.169957994147921,0.5121627769960403,0.5121627769960414,1.0125,0.34,0.3035,0.369,-0.33226143144460873,1975,2655,3262,3798
M05_CTRL2,participant_cutoff,24.2,M05,57.14410438637015,60.00300480678822,4027.175416755723,1826.1578444370286,1827.806803904738,10563.803902617423,3388.252349654744,3388.8328933882653,10563.803902617423,323.5466041942773,241.475417062914,81.55769528646812,277.8405584411512,1902.7798226364241,1906.3535131912406,1129.2767677837849,1615.204122947876,3.1703970360903795,0.5123046568017666,0.5123046568017666,1.0125,0.34,0.3035,0.369,-0.33225910794520974,1975,2655,3262,3798
M05_CTRL2,literature_cutoff,50,M05,48.623717253110755,51.79299974034863,4103.272637777263,1833.975213124808,1835.681577039646,10464.511659247568,3403.904131808681,3404.324094598698,10464.511659247568,321.47504072591965,239.4065500401997,81.55396939160312,277.6267304067805,1902.5311464861438,1906.3037981705816,1130.1537416610558,1614.6327342328525,3.1679723163666136,0.5115213352326834,0.5115213352326836,1.0125,0.341,0.3025,0.369,-0.3322101288801411,1975,2657,3262,3794
M05_CTRL2,no_cutoff,none,M05,58.67143181818206,53.99484469696957,8420.41100000008,1848.0847360988528,1844.0885763459842,16148.43799999985,3409.7545289256204,3406.3521966942153,16148.43799999985,319.3871665888721,237.3202971762921,81.55208869138403,277.6291100055541,1906.06543,1908.692383,1130.1514525504133,1614.6627692238806,3.167982765520602,0.5115247096144526,0.5115247096144524,1.0125,0.341,0.3025,0.369,-0.3322644572383893,1975,2657,3262,3790
M05_CTRL2,group_cutoff,26.648,M05,53.29072689766421,56.254001382715245,4041.8060160330497,1827.5202373512602,1829.2121120570466,10611.099841380259,3390.950202008389,3391.521734334428,10611.099841380259,322.50815814500413,240.437631196672,81.55690173098083,277.739568011883,1901.9787507897336,1906.6463741212253,1129.7196608434901,1614.9380309531862,3.1692464347629743,0.5119328727960154,0.5119328727960157,1.0125,0.3405,0.303,0.369,-0.33226062422659974,1975,2656,3262,3796
M05_CTRL3,no_cutoff,none,M05,-98.7072439024389,-104.01829674796767,8960.082999999868,2000.7175896414342,2003.3527998007967,12465.94200000004,4018.1336406249998,4028.404712890625,12465.94200000004,330.2142560448681,200.54520198289606,129.15395093451605,238.64943812354403,1884.935547,1946.959473,1385.051996107422,1569.1543018311688,2.661799963754934,0.36112023685248557,0.36112023685248484,0.983,0.38,0.256,0.347,-0.5807620566930759,2034,2794,3306,3798
M05_CTRL3,literature_cutoff,50,M05,-106.76542627116034,-110.24412163407071,4356.8493859367445,1990.6458987419858,1993.5794741900886,7089.5594911566,4018.4166133543044,4027.5495521841494,7089.5594911566,331.7153605527514,202.0490900840212,129.15092420438242,238.62429168964667,1882.955821941409,1944.295417314851,1385.0488530915688,1569.126693905975,2.661495884132241,0.3610377340088104,0.36103773400881134,0.983,0.38,0.256,0.347,-0.5808668644732076,2034,2794,3306,3801
M05_CTRL3,group_cutoff,26.648,M05,-109.11902921486717,-112.68685546954093,4381.362944897264,1982.9226165106281,1985.823212537053,7131.043950294377,4017.7599984858166,4026.9521458715917,7131.043950294377,333.2053503745773,203.54380576824977,129.14619105926323,238.8455767734702,1882.2077482362827,1943.8215009576902,1385.0396055286014,1569.8096983853147,2.663936580809281,0.3617002093054966,0.3617002093054964,0.983,0.38,0.256,0.347,-0.5809865600234284,2034,2794,3306,3804
M05_CTRL3,participant_cutoff,24.2,M05,-104.83674623224942,-108.3970144350864,4380.63929969375,1980.57452187303,1983.4361756509243,7132.12086421065,4017.1089633820925,4026.2420253442942,7132.12086421065,334.2031284709561,204.54551361396423,129.1422785879513,238.95851951885416,1883.1306862320214,1943.9300902690536,1385.0269132427466,1570.1479774373106,2.6651887128048717,0.3620403096260188,0.3620403096260177,0.983,0.38,0.256,0.347,-0.5810290132081714,2034,2794,3306,3806
M05_CTRL3,trial_cutoff,21,M05,-101.51133244208253,-105.17879640975931,4353.151817850769,1992.8385330381423,1995.6219694054066,7130.256901801564,4017.784991670094,4026.805555846581,7130.256901801564,332.2033085326775,202.55135911653574,129.1366950009808,239.1871045211157,1883.987955282527,1944.1626729457882,1384.0156062463063,1570.8017072908588,2.667743569575428,0.3627347478598902,0.3627347478598905,0.983,0.3795,0.2565,0.347,-0.5810518130189227,2034,2793,3306,3802
M05_CTRL4,participant_cutoff,24.2,M05,2101.1626828166613,2125.220884778987,3689.1060592932627,3166.9964709836327,3169.4458009013665,7396.2329731776845,3323.6760994182355,3322.948883348757,7396.2329731776845,123.24498805618579,34.12044713292597,88.6953768600645,276.41057071485176,1796.9548462499347,1883.488722101031,1201.8015020115524,1591.6774730003594,3.1608867856572824,0.5092357426984111,0.5092357426984111,1.037,0.401,0.2585,0.3775,-0.327757606856057,1926,2728,3245,3321
M05_CTRL4,group_cutoff,26.648,M05,2061.8952715972996,2086.240748126988,3776.5679517907556,3160.3010986884406,3162.7784661742558,7511.380844156956,3323.8934559147806,3323.1138709898064,7511.380844156956,123.71281951427298,34.58968450248346,88.69386134946271,276.3161697530454,1796.7326962591721,1883.8164397799856,1201.793542878782,1591.4243930307975,3.1598163490741498,0.5088908949987915,0.5088908949987911,1.037,0.401,0.2585,0.3775,-0.3277197004079512,1926,2728,3245,3322
