sport,cutoff_type,jump_type,trial_num_in_block,overall_recording_number,cutoff_frequency,PID,propulsive_peakforce_rfd_slope_between_events,propulsive_peakforce_rfd_instantaneous_average_between_events,propulsive_peakforce_rfd_instantaneous_peak_between_events,braking_peakforce_rfd_slope_between_events,braking_peakforce_rfd_instantaneous_average_between_events,braking_peakforce_rfd_instantaneous_peak_between_events,braking_propulsive_rfd_slope_between_events,braking_propulsive_rfd_instantaneous_average_between_events,braking_propulsive_rfd_instantaneous_peak_between_events,braking_net_vertical_impulse,propulsive_net_vertical_impulse,braking_to_propulsive_net_vertical_impulse,total_net_vertical_impulse,peak_force,maximum_force,average_force_of_braking_phase,average_force_of_propulsive_phase,takeoff_velocity,jump_height_takeoff_velocity,jump_height_net_vertical_impulse,movement_time,unweighting_time,braking_time,propulsive_time,lowering_displacement,frame_start_of_unweighting_phase,frame_start_of_breaking_phase,frame_start_of_propulsive_phase,frame_peak_force
FHOC,literature_cutoff,CMJ,7,19,50,P18,-232.38425656004637,-232.80124068768333,2586.074793198961,1750.5119534917542,1755.8628490934245,5831.944316819776,3979.9303950635085,3991.7662581446166,5831.944316819776,204.4768928454148,129.3107145682094,74.43192758648789,150.05477485625195,1309.9325438989638,1358.3329608708045,1028.3637255152537,1136.0832482978149,2.3588450987951326,0.28359583079051065,0.283595830790511,0.797,0.318,0.185,0.294,-0.3191076646014417,1202,1520,1705,1913
FHOC,literature_cutoff,CMJ,8,20,50,P18,-1080.9846583753445,-1081.9726570636458,1454.8664883053862,1593.6078191306003,1603.1238395519958,7794.918924127589,4669.389168262437,4690.984810659984,7794.918924127589,217.24034827792084,133.58360986837548,82.81432446832774,149.26396221834761,1242.6473901655106,1466.8822242378988,1086.5924326925003,1148.0295332393946,2.3459721005038485,0.2805089243803486,0.28050892438034813,0.769,0.303,0.18,0.286,-0.32732174553567595,1230,1533,1713,1920
FHOC,literature_cutoff,CMJ,9,21,50,P18,-524.9704055387082,-524.3100085363544,2862.9976388245123,1614.0930709315978,1623.5827000541976,7687.965722208726,4073.444126766442,4093.0850120700734,7687.965722208726,216.95967617459783,133.19490613270784,82.99953319936512,150.0536950542002,1276.9529522316022,1390.4395337039025,1070.2879643616911,1137.9847488689038,2.3575636221397653,0.283287779431028,0.28328777943102856,0.778,0.298,0.187,0.293,-0.33479369630999206,1221,1519,1706,1921
FHOC,literature_cutoff,CMJ,10,22,50,P18,-900.0157722539686,-899.7387224575074,2092.16281162668,1626.2205105024377,1636.8676833069255,8409.44177677558,4657.704049810126,4680.795370224245,8409.44177677558,223.70463524540304,137.67143228712018,85.1952087864226,155.17422246841477,1268.0326420501865,1462.4360488570437,1100.0096702995247,1150.4989144952585,2.438047636073058,0.3029600548298382,0.302960054829838,0.782,0.305,0.18,0.297,-0.3477928195794793,1217,1522,1702,1918
FHOC,literature_cutoff,CMJ,1,3,50,P19,148.3213439596431,148.50686972077716,1739.412771135685,1806.513052556343,1813.0851931855243,5194.028580521583,3282.390489527227,3294.6470517667135,5194.028580521583,170.28785433369598,102.12577838402419,67.5336088796668,130.1852346364109,1337.839269497699,1337.839269497699,1039.3496245368246,1131.9339810531933,1.8667992489398637,0.1776217857208175,0.17762178572081816,0.795,0.312,0.191,0.292,-0.2566944490427129,1204,1516,1707,1877
FHOC,literature_cutoff,CMJ,2,5,50,P19,1393.5664956306025,1399.781766601294,2177.6739959613187,2209.7934684232587,2212.2533912310087,4543.603841555363,2844.636669484214,2844.1757659430086,4543.603841555363,141.19545517788077,94.19353960414801,46.46495240033017,132.08283969822074,1426.6689063574934,1426.6689063574934,931.1961188445449,1167.0620109649058,1.8945369586503538,0.18293936226769278,0.18293936226769247,0.891,0.427,0.189,0.275,-0.22000380767425054,1108,1535,1724,1871
FHOC,literature_cutoff,CMJ,3,7,50,P19,195.44379737960753,203.57991833445382,2379.560434886487,2058.4558479391376,2064.087310935159,4652.391138995648,3585.514905774818,3589.093370443934,4652.391138995648,160.47870310037257,97.88867890056355,61.934661473760464,130.35054339806896,1370.1797825204642,1370.1797825204642,1024.5084602518014,1153.3345162797668,1.8687383443288113,0.17799097857109003,0.17799097857108998,0.781,0.318,0.183,0.28,-0.2321424619830854,1218,1536,1719,1869
FHOC,literature_cutoff,CMJ,4,9,50,P19,1092.4966065689512,1095.0720300165099,2804.597447148175,1534.15686986019,1537.301122465121,3163.8115147724166,1912.7228098241092,1916.3546302782158,3163.8115147724166,160.37849164137273,105.84518094735091,54.07863100609368,131.34732360633524,1362.1892176747049,1362.1892176747049,912.2318532954424,1095.4333044504958,1.88364111523025,0.1808411748718583,0.18084117487185797,0.883,0.324,0.238,0.321,-0.24874922470807662,1116,1440,1678,1882
FHOC,literature_cutoff,CMJ,5,14,50,P19,177.84175763852434,181.2866007989195,1299.4112987945555,1824.9997814738379,1832.6210885639848,5707.768252170295,3262.9948816475244,3274.2623080414223,5707.768252170295,164.2708747078046,99.54924453030395,64.10377460998279,124.50579308239712,1331.9594798455728,1331.9594798455728,1024.998968201393,1107.681313635287,1.7851845830916586,0.1624303769474077,0.16243037694740778,0.802,0.318,0.189,0.295,-0.23920446148781874,1197,1515,1704,1869
FHOC,literature_cutoff,CMJ,6,17,50,P19,762.8961314708073,770.7398235839966,2186.0115417999914,2271.992555536651,2278.4089462379075,4639.471224112611,3467.4003970719536,3472.686172609826,4639.471224112611,152.51633445176256,94.70340588716665,57.194996738961336,128.44207091965882,1409.6186042295637,1409.6186042295637,1006.062309353387,1161.9497050129614,1.8448152667826128,0.1734629647581143,0.17346296475811415,0.78,0.333,0.178,0.269,-0.2192974902835908,1219,1552,1730,1871
FHOC,literature_cutoff,CMJ,7,18,50,P19,230.52865119361965,230.32487982679555,4449.787312482833,1639.6411288863212,1649.4226864003074,7671.244004555338,3209.57622631569,3230.482742637101,7671.244004555338,179.34122965913974,102.2619367126378,76.48565048836853,122.74934376776574,1324.2927460500837,1324.2927460500837,1100.6952414085554,1065.8826370061518,1.7620532962192468,0.1582483088031148,0.15824830880311455,0.8,0.293,0.184,0.323,-0.25872667671705124,1199,1492,1676,1881
FHOC,literature_cutoff,CMJ,8,19,50,P19,43.54005559532652,44.5211238828878,2132.8201672419673,1815.1259857896048,1822.1054645151833,5302.389902193216,3451.917334338666,3464.438822708065,5302.389902193216,166.13879285640598,99.21500092584937,66.28763097525962,121.83468371014547,1327.1913263371423,1327.1913263371423,1045.425136729062,1091.4000611131105,1.748810839243043,0.1558786621536165,0.1558786621536164,0.827,0.342,0.184,0.301,-0.24514475633959532,1172,1514,1698,1868
FHOC,literature_cutoff,CMJ,9,20,50,P19,6.749867225168214,5.045097730996586,2273.202791013522,1728.220397410917,1737.5257756550106,7018.008056759834,3430.8770420208652,3451.072238519746,7018.008056759834,176.69743868952781,101.97064405547229,74.0954997888133,124.53483983957386,1315.5436562466318,1316.0334286670918,1089.939400885981,1100.0970267573998,1.7878909142398332,0.16292323757499216,0.16292323757499222,0.769,0.285,0.183,0.301,-0.2497881857471317,1230,1515,1698,1879
FHOC,literature_cutoff,CMJ,10,21,50,P19,432.86589668286365,430.9982813242489,3431.412586339633,1701.3016238601554,1707.5727861924086,4768.911581666849,2917.1597043150723,2931.2322856774326,4768.911581666849,166.49569394968643,97.02936626651748,68.90108759769183,123.9559900958903,1327.9150401378809,1327.9150401378809,1041.3968856710003,1082.6712354447866,1.7805848906248076,0.1615944216473679,0.1615944216473676,0.797,0.292,0.193,0.312,-0.24329294098123955,1202,1494,1687,1872
FHOC,literature_cutoff,CMJ,1,2,50,P20,-1391.8792394340176,-1396.7971304248842,1964.54150775983,2071.087916272484,2081.10694970833,9874.148486008227,6394.419582713521,6423.0865777007275,9874.148486008227,251.0268319497638,151.83608687370938,98.163067899694,179.53557018278931,1578.3403268274942,1872.9520222727078,1444.291753596726,1444.9015044592375,2.1184141156114564,0.22872978416013603,0.2287297841601363,0.759,0.304,0.161,0.294,-0.28714368792839234,1240,1544,1705,1906
FHOC,literature_cutoff,CMJ,2,4,50,P20,-2222.280593893523,-2233.0294571059535,1426.7372567807324,2084.0272388342655,2097.5500464960533,12556.77912283002,8042.069582745315,8089.173743260472,12556.77912283002,266.598404965305,158.10780092201736,107.31882589015184,179.4145374998829,1551.3934100052302,2046.7007086792764,1569.7302412966405,1459.7657754585102,2.118852636287005,0.22882449002550406,0.2288244900255037,0.725,0.293,0.146,0.286,-0.29235056588418057,1274,1567,1713,1915
FHOC,literature_cutoff,CMJ,3,6,50,P20,-1651.8335936521544,-1657.8369467603993,2546.937380378251,1695.3668194184909,1706.1884511815595,12868.429148811614,6860.252225017566,6897.035588403257,12868.429148811614,261.18912192472834,155.59891908652202,104.55276154175104,173.83836050833264,1481.9770858575039,1914.658978773752,1526.6367706753126,1365.6911660402734,2.0526800318379306,0.21475511279847947,0.21475511279847947,0.82,0.342,0.151,0.327,-0.31585034556632297,1179,1521,1672,1905
FHOC,literature_cutoff,CMJ,4,8,50,P20,-2130.382104974366,-2137.6455872180145,1733.8459534510039,1431.8987644036629,1442.6318695278846,10382.347880042158,6808.509020669881,6846.404676914553,10382.347880042158,269.412942215411,156.36637175014232,111.94999176968892,170.45542279207544,1408.048265788474,1962.1551689273526,1529.6611154158375,1350.3817653297824,2.012446771102189,0.20641906251374242,0.2064190625137426,0.793,0.301,0.161,0.331,-0.3315492932949391,1206,1507,1668,1911
FHOC,literature_cutoff,CMJ,5,12,50,P20,-1890.0568044291433,-1897.1278128546214,2150.6047729398124,1678.4899581003633,1690.2329131704805,11382.329968423,6691.969765580467,6730.144608015563,11382.329968423,274.041499558331,156.90262626572195,116.04786846383698,172.02694540896877,1487.7372296229385,1954.677651615261,1546.4041681578935,1366.1708553559474,2.0305265442546627,0.21014465070962196,0.21014465070962252,0.762,0.276,0.163,0.323,-0.32055715115453604,1237,1513,1676,1905
FHOC,literature_cutoff,CMJ,6,13,50,P20,-1818.1455595446125,-1827.7882402164107,1621.4888360736659,1631.526403092533,1641.8055436127356,10355.353067707969,6251.622781624424,6288.582932669628,10355.353067707969,264.9511616523457,153.7341113666137,110.16604971786822,170.49395210737052,1471.3408216043367,1938.082225637913,1490.422436330689,1372.4537648763667,2.0113784729780977,0.20619996745971986,0.20619996745971997,0.755,0.271,0.168,0.316,-0.31269639101524394,1244,1515,1683,1908
FHOC,literature_cutoff,CMJ,7,15,50,P20,-1182.5658368522436,-1184.6201999451123,3179.455659744912,1519.7969732686677,1526.9856061014998,9820.531611534301,5424.945542807557,5445.491106168858,9820.531611534301,256.94669460739726,152.46472421618904,103.54362006719217,168.2796283923813,1472.9250061026369,1778.3787768037012,1431.9391682362125,1323.3624106849015,1.9872445478886247,0.20128139108629275,0.20128139108629348,0.935,0.419,0.173,0.343,-0.32945063670163227,1064,1483,1656,1906
FHOC,literature_cutoff,CMJ,8,17,50,P20,-2290.579434019146,-2298.4831785307115,1576.4849614679115,1556.908078881264,1570.738173902615,15460.722103538923,7391.8394726176475,7438.630158718718,15460.722103538923,274.97271768106623,152.93618485627175,120.9152087151649,166.54275505901478,1426.8695439491294,2004.8687293720461,1636.3394278790847,1347.3172017550291,1.9640458258811484,0.19660937849954954,0.1966093784995496,0.765,0.289,0.151,0.325,-0.33141415989663003,1234,1523,1674,1903
FHOC,literature_cutoff,CMJ,9,18,50,P20,-1569.883435391554,-1579.4399887903612,3447.45397441939,1587.4522205597443,1598.3808932487702,14488.438253878383,6924.367974490325,6969.923287405239,14488.438253878383,276.4267338565731,155.50892846869553,119.8387566140133,173.54327688656738,1496.3835594945729,2013.5250711051995,1607.7553367840583,1329.0439133085529,2.048434753259053,0.21386773386133934,0.21386773386133906,0.833,0.327,0.155,0.351,-0.33610868463457133,1166,1493,1648,1910
FHOC,literature_cutoff,CMJ,10,20,50,P20,-1649.7381425886024,-1658.953741452375,3223.249906181125,1559.149467808348,1570.4404423314513,13860.186280385591,6668.843114937249,6712.787868738818,13860.186280385591,265.99197866355007,148.5080907175005,116.43489316352907,169.6070971245371,1466.1002479989227,1954.7070969437355,1576.7901720456746,1314.8202485117297,2.000248218629333,0.20392420673444542,0.20392420673444514,0.806,0.297,0.157,0.352,-0.32757531611512714,1193,1490,1647,1897
FHOC,literature_cutoff,CMJ,1,4,50,P21,-727.4925514722966,-730.8614803591988,1881.4251560587436,1670.8827554863306,1683.673612397217,9203.953644657158,4609.289588515112,4641.878858489515,9203.953644657158,172.37547863050526,103.67332244155442,68.00585008859781,126.77218788255817,1070.6817652531067,1214.6652342524103,962.2367931543225,972.2534859265135,2.440604642036612,0.3035958725143047,0.3035958725143049,0.756,0.329,0.151,0.276,-0.31196644002544327,1243,1572,1723,1908
FHOC,literature_cutoff,CMJ,2,9,50,P21,-771.2072973541862,-774.9141119146527,1958.3190069568227,1429.6954767661825,1439.539778577414,7973.647877116164,4292.219330223349,4319.688396886116,7973.647877116164,182.55643034881393,108.6515239303688,73.20363085009825,127.70856566229946,1046.979931273907,1224.7978767351758,961.2303397134493,943.8119005373436,2.4566461400779955,0.30759991119062763,0.30759991119062774,0.764,0.305,0.163,0.296,-0.3404421027053562,1235,1540,1703,1915
FHOC,literature_cutoff,CMJ,3,12,50,P21,-691.3736922057843,-693.6029798503436,2565.3333053942188,1464.5028485842174,1473.113873318673,6523.787433190882,4051.554697532219,4073.174097121493,6523.787433190882,178.18586522521144,108.43819629276825,69.05792057669242,127.01114263709704,1058.2363165730164,1202.818283654021,918.195601496374,956.7516872276412,2.4433794779417823,0.304286609236853,0.30428660923685347,0.749,0.293,0.17,0.286,-0.33619265718786534,1250,1543,1713,1917
FHOC,literature_cutoff,CMJ,4,13,50,P21,-917.343480662246,-919.3278972085676,1664.0833223970258,1424.9218214526802,1433.271655530465,6263.36607242655,4201.978886235646,4222.581304885726,6263.36607242655,175.74078751150546,105.82223315064385,69.21648505960641,123.79036580514483,1029.4503132352754,1213.723395386523,925.9525893748836,951.4818696471574,2.3840442120100485,0.2896874008572178,0.28968740085721745,0.743,0.295,0.167,0.281,-0.3244635610783581,1256,1551,1718,1916
FHOC,literature_cutoff,CMJ,5,14,50,P21,-788.5257393451502,-791.3415792639184,1818.8876593250316,1650.3275239604081,1663.6533504770007,9979.940637336345,4615.20796170442,4648.156990554197,9979.940637336345,176.39093648551983,102.71402038416343,72.97111897354475,126.80450661828503,1068.125501431868,1223.9620332186978,988.7338659671555,961.3248188664504,2.441549173601902,0.3038309055614745,0.3038309055614742,0.772,0.337,0.153,0.282,-0.32043294976121545,1227,1564,1717,1903
FHOC,literature_cutoff,CMJ,6,15,50,P21,-909.5879081142692,-911.2762633077533,1811.5542958350852,1376.2094572819115,1384.2425922625941,7308.2742037319695,4462.035900566755,4483.1930472825625,7308.2742037319695,184.11438939201878,109.73651624707074,73.66201185624365,125.85097526822227,1028.9974732072508,1231.3180373309015,972.5708905113912,940.7264124676442,2.421064399747182,0.2987539667544945,0.29875396675449395,0.759,0.306,0.16,0.293,-0.3426800095470684,1240,1546,1706,1922
FHOC,literature_cutoff,CMJ,7,17,50,P21,-650.0395783384146,-652.0574147492662,2544.985958858859,1320.396617125454,1328.529992083801,6883.939380899363,3891.023147989237,3912.399769963722,6883.939380899363,185.19971336390364,112.40574406232044,72.1165199465716,125.78759887747479,1039.025435953081,1190.0045820694502,926.0030973508476,924.7890853569942,2.4214964571497655,0.29886060611564047,0.29886060611564064,0.776,0.297,0.174,0.305,-0.3480651853973286,1223,1520,1694,1921
FHOC,literature_cutoff,CMJ,8,19,50,P21,-1042.6664277191624,-1045.4083474429501,1518.876698768756,1363.2081032770166,1372.6522498548363,8213.026965201774,4526.487579216437,4551.954146301926,8213.026965201774,184.86869571600036,110.57297749504431,73.56040796242891,125.24534990810032,1022.1136432851057,1249.195844981398,965.7834691486886,933.5884629072531,2.4118211819331994,0.2964771362702168,0.29647713627021705,0.758,0.3,0.162,0.296,-0.3444954084641069,1241,1541,1703,1916
FHOC,literature_cutoff,CMJ,9,20,50,P21,-1122.263290653332,-1125.2559872731836,1646.5904917803127,1362.3192931389365,1371.6379943206675,8083.615100681724,4685.646316045792,4711.432491993971,8083.615100681724,183.2709230165289,108.98975093852744,73.54284156320706,125.34443466607219,1011.334247990038,1252.1179147641285,980.0661372953424,938.008030817377,2.4144434399319854,0.29712217760604476,0.29712217760604565,0.747,0.297,0.157,0.293,-0.33602929907112117,1252,1549,1706,1916
FHOC,literature_cutoff,CMJ,10,21,50,P21,-886.7069356918346,-888.4269080112051,2172.466831022175,1361.6924279167365,1367.6002427207134,6173.818354728282,4275.298703835536,4291.0910475153305,6173.818354728282,184.17973201124596,110.23723498529534,73.2210454433546,127.7701383639003,1036.6132952099097,1232.8940046164332,945.0796613685229,941.0817784460787,2.4592018853617676,0.30824026059973864,0.30824026059973963,0.766,0.3,0.169,0.297,-0.34633071405786464,1233,1533,1702,1921
FHOC,literature_cutoff,CMJ,1,3,50,P22,375.39436449576766,436.5637211258457,800.5844072276959,3458.4534919821635,3472.583353721355,6376.470688660804,3569.127409379111,3581.5686738658087,6376.470688660804,77.90475625353605,4.170645039805047,73.04110464618348,149.38115384054603,1314.2951784153647,1314.2951784153647,994.5704587873597,1159.6542122830047,2.37035708289923,0.28637067790267823,0.28637067790267884,0.852,0.38,0.195,0.277,-0.3082314836485644,1147,1527,1722,1729
FHOC,literature_cutoff,CMJ,2,6,50,P22,-74.7511912919403,-74.19156031053262,1219.8595363441855,1716.5611463292737,1722.2195952586073,6003.925507267937,3593.627797985546,3604.6291572113764,6003.925507267937,197.7658814204721,122.93269561643339,74.15630103813405,140.02083055303268,1281.090980903013,1295.9904617973123,1015.0552402487476,1116.4944949409394,2.219775790074322,0.25114192447502953,0.25114192447502953,0.85,0.379,0.188,0.283,-0.3027580744690801,1149,1528,1716,1913
FHOC,literature_cutoff,CMJ,3,7,50,P22,-233.0398628338183,-233.85419235003448,1405.5619604960084,1559.7952040348584,1567.400851260951,6732.986311242508,3529.1269873310216,3545.981520926903,6732.986311242508,205.91216953767682,127.66358741592879,77.56952091563505,144.61347859480398,1247.3448155352487,1297.5413996307811,1021.517845292864,1114.5981359830896,2.296123231566885,0.268714673524014,0.26871467352401407,0.808,0.323,0.193,0.292,-0.30574343051004854,1191,1514,1707,1919
FHOC,literature_cutoff,CMJ,4,8,50,P22,,,,4378.558036116761,4398.273405324916,7261.653266525362,4378.558036116761,4398.273405324916,7261.653266525362,76.82386023257916,,76.82386023257916,142.89645873623238,1389.6077080626885,1389.6077080626885,1056.7198189283372,1152.0363084379285,2.2682121970801608,0.2622215377667283,0.2622215377667286,0.78,0.335,0.176,0.269,-0.2803772210241848,1219,1554,1730,1730
FHOC,literature_cutoff,CMJ,5,9,50,P22,-117.20117111424294,-116.04869782711738,1313.7797023389721,1628.1796787789035,1637.0652703159183,7058.602381723584,3473.0381936918666,3490.097651151044,7058.602381723584,204.77663515361712,127.04723281495825,77.05771653522044,147.7489112764227,1266.1052024224277,1291.206486304966,1019.091623182695,1135.510721516589,2.3450116513752928,0.2802792887403607,0.2802792887403604,0.857,0.377,0.193,0.287,-0.3088836942673884,1142,1519,1712,1916
FHOC,literature_cutoff,CMJ,6,11,50,P22,115.63617554009791,117.54165945008782,1672.4535929115955,1703.314969891356,1713.8599291259309,8413.435914157657,3356.8042842157233,3376.3468317417055,8413.435914157657,206.41533250216872,125.4514410624997,80.31845535598546,148.7555925848991,1287.3983923098115,1287.3983923098115,1036.1122424053608,1143.2343748247924,2.360212244958942,0.2839246606143797,0.28392466061437927,0.868,0.39,0.193,0.285,-0.3027948193442111,1131,1521,1714,1915
FHOC,literature_cutoff,CMJ,7,13,50,P22,168.64481667860258,168.40666387549527,2127.897005167324,1479.284690655297,1484.5793651777956,5890.744841806358,2876.476254422905,2887.6691316604365,5890.744841806358,203.44201994566498,124.77685212432662,78.05742239171602,141.3451913172795,1264.2070519513536,1264.2070519513536,987.943052674061,1072.915133280832,2.242525179841208,0.25631596239662796,0.2563159623966287,0.908,0.384,0.212,0.312,-0.32444853982411515,1091,1475,1687,1913
FHOC,literature_cutoff,CMJ,8,14,50,P22,144.44839336984103,144.95763182732114,1169.5783872661414,1576.745976445529,1584.555642492948,7145.50585454877,3157.4681795290608,3173.334794160194,7145.50585454877,203.5749256380169,125.99155880976292,76.97349760863332,146.66954768239364,1258.132783423547,1258.132783423547,1017.7438585581946,1115.3850463698973,2.3307043695168583,0.276869666569061,0.276869666569061,0.894,0.405,0.193,0.296,-0.30732631215187145,1105,1510,1703,1916
FHOC,literature_cutoff,CMJ,9,15,50,P22,1.7199705439452373,41.60499577783048,41.60499577783048,3830.964279106936,3853.155936858133,8439.96840879455,3852.2378585989527,3874.3312198641347,8439.96840879455,78.96239436417429,0.0,78.26686474389845,143.30019443544006,1313.0441856919592,1313.0441856919592,1054.2259501957096,1144.4461176433445,2.2766614174486106,0.2641787568653984,0.2641787568653992,0.787,0.334,0.18,0.273,-0.282659313296148,1212,1546,1726,1727
FHOC,literature_cutoff,CMJ,10,20,50,P22,-150.31643847013393,-150.9013209310559,1440.0333590512164,1575.410194387229,1580.273865081071,5383.42303848936,3423.7772986151654,3434.4767292869537,5383.42303848936,205.90186860347882,126.85360043891511,78.37546963563331,143.25456072374797,1259.5237536202303,1291.3639007468325,1018.0390830153577,1104.387178525819,2.2721880522284423,0.26314161797602864,0.26314161797602875,0.834,0.341,0.197,0.296,-0.31420631846375974,1165,1506,1703,1914
FHOC,literature_cutoff,CMJ,1,2,50,P23,884.6166283430346,974.333498098784,1687.688495168346,4761.07397284986,4774.15451387236,6572.899156869855,4977.770346145274,4986.566868791379,6572.899156869855,74.70880134226141,6.460815514509504,67.44614216038026,136.1682501082571,1406.5350868835553,1406.5350868835553,1017.2587589091778,1123.8006672303359,2.2418679371309795,0.2561657414646235,0.2561657414646232,0.793,0.372,0.161,0.26,-0.28613008480288665,1206,1578,1739,1748
FHOC,literature_cutoff,CMJ,2,3,50,P23,776.7853075938547,908.6353465457214,1435.0624613491818,4596.718474323849,4613.574764263279,7400.246037772566,4710.406961428907,4723.840818362015,7400.246037772566,81.00927207694438,3.1709994970495607,77.0484567476305,137.9280184115967,1394.3381309753727,1394.3381309753727,1060.8250471164993,1082.4633002924184,2.2556599498781025,0.2593273093518901,0.2593273093518899,0.812,0.357,0.168,0.287,-0.3181144785886169,1187,1544,1712,1717
FHOC,literature_cutoff,CMJ,3,6,50,P23,1361.2041370433872,1446.5790355268477,2605.1116862467024,3939.070185996985,3947.4920740476477,5244.388678483665,4151.531673548106,4153.6112805191415,5244.388678483665,79.4106886549242,10.741769933126076,67.91588290212732,135.76136130440358,1374.9169184406824,1374.9169184406824,975.3451287833146,1088.3591259709342,2.2192575741669804,0.2510246779050719,0.2510246779050726,0.843,0.382,0.182,0.279,-0.31410137618720047,1156,1538,1720,1735
FHOC,literature_cutoff,CMJ,4,8,50,P23,1853.2482028764814,1941.0829143542344,3238.1888693695655,3722.3575062354325,3731.5807725470177,5051.08437068254,3907.2144703039003,3908.6629783023473,5051.08437068254,79.13611809749169,12.449569363453582,65.97674651970867,133.22775073161765,1342.6586131184436,1342.6586131184436,962.3066147324606,1070.4457269724353,2.1861050320596154,0.24358079567769478,0.24358079567769497,0.827,0.361,0.182,0.284,-0.3122100105764918,1172,1533,1715,1733
FHOC,literature_cutoff,CMJ,5,9,50,P23,270.1919557587568,314.33705681711825,541.2520357841859,3704.3297886792,3717.0249254258274,5731.6734241442755,3813.9299322830443,3825.621346764403,5731.6734241442755,77.02855002769803,3.5974267196985994,72.71289063782926,136.45669787711213,1318.463111194274,1318.463111194274,986.9985647789547,1065.7763373651005,2.237352298501548,0.25513482709531904,0.25513482709531893,0.812,0.331,0.188,0.293,-0.3220952126458692,1187,1518,1706,1712
FHOC,literature_cutoff,CMJ,6,14,50,P23,389.8131269887472,481.4313517993549,849.5060207390925,4215.585370642488,4230.418582986544,7605.33844018809,4321.856821855092,4334.5571171861875,7605.33844018809,76.89139890231579,3.115889600269373,72.99820016448619,133.41590556741366,1378.539132804067,1378.539132804067,1006.5134476470889,1057.317811223975,2.185683408377738,0.24348684819866082,0.2434868481986612,0.831,0.359,0.18,0.292,-0.32740695923670016,1168,1527,1707,1712
FHOC,literature_cutoff,CMJ,7,15,50,P23,,,,5307.21460478575,5333.672776018916,8405.772920189076,5307.21460478575,5333.672776018916,8405.772920189076,76.16610938963551,,76.16610938963551,133.63227091994412,1415.9359801046508,1418.389196756387,1098.928899230558,1079.3736063300257,2.1786866757124748,0.24193046029189977,0.24193046029189988,0.829,0.394,0.154,0.281,-0.31196355783417884,1170,1564,1718,1718
FHOC,literature_cutoff,CMJ,8,17,50,P23,524.9647154310727,561.9709218950709,1085.3872106712079,4161.379669750424,4175.4508355179405,6588.275278082117,4488.003767443778,4500.014899615803,6588.275278082117,79.1613971591407,10.59715918267946,67.8129291491326,131.2737913211819,1361.2509571574578,1361.2509571574578,1009.8216914088562,1071.3927819644807,2.140969091073417,0.23362633276920147,0.23362633276920175,0.838,0.39,0.167,0.281,-0.30872434521018915,1161,1551,1718,1733
FHOC,literature_cutoff,CMJ,9,19,50,P23,316.2319282281108,412.1528489320772,604.1912718872773,4837.339714665423,4850.429447779702,7149.556936344365,4920.042905880739,4931.617434343988,7149.556936344365,68.66397194521298,1.6132725936628693,66.24487324211094,135.49907572951966,1405.8694643339127,1405.8694643339127,1005.130246997045,1096.7791658972812,2.22005520310887,0.2512051531524346,0.25120515315243486,0.816,0.379,0.164,0.273,-0.29922458808663466,1183,1562,1726,1729
FHOC,literature_cutoff,CMJ,10,21,50,P23,1402.3446219823295,1462.1377611749033,2388.121877774014,4112.693418966177,4125.087555871113,5539.382957070484,4412.092413981835,4419.250614587555,5539.382957070484,82.80082160223603,13.93329923695405,68.11111677721135,133.06238687406739,1385.1747145330264,1385.1747145330264,999.0996574900464,1098.4892160265733,2.172264086344374,0.24050618047000805,0.24050618047000824,0.825,0.384,0.172,0.269,-0.3040169534601809,1174,1558,1730,1749
FHOC,literature_cutoff,CMJ,1,4,50,P24,479.3864410641531,481.1726226634714,3269.580744687468,1466.258176966958,1468.1160565066823,3731.992390777101,2389.202998803184,2391.1279318823163,3731.992390777101,197.9883001437299,129.85677753899895,67.54107178535489,149.29661807347713,1354.8756488390773,1354.8756488390773,927.8583795267937,1142.6484514269866,2.242134150911624,0.25622658260367936,0.2562265826036791,0.814,0.261,0.247,0.306,-0.3006266578613848,1185,1446,1693,1924
FHOC,literature_cutoff,CMJ,2,6,50,P24,1201.554236213218,1206.3219603303608,4943.098276013974,1468.82955150296,1469.526506703121,4943.098276013974,1681.7119956109298,1679.166619077214,2842.1231466719764,174.09663546025646,120.90332840399289,52.715316643956385,142.88835998138754,1406.2976458739488,1406.2976458739488,840.2437460198449,1119.856354256274,2.1418797312362132,0.23382511636495987,0.23382511636495998,0.888,0.295,0.285,0.308,-0.285261943654934,1111,1406,1691,1918
FHOC,literature_cutoff,CMJ,3,7,50,P24,284.3047502549193,283.9602153462955,3226.472343581612,1785.160427127429,1788.1619292048242,5636.01313797012,3330.817765996133,3337.265186760623,5636.01313797012,196.32751726378015,128.46640124522682,67.19155158254492,148.56805103522947,1383.0751742177715,1383.0751742177715,990.6304385801255,1172.7158704380956,2.226211650186986,0.25260032168339774,0.2526003216833986,0.798,0.309,0.201,0.288,-0.2882297141398443,1201,1510,1711,1918
FHOC,literature_cutoff,CMJ,4,8,50,P24,369.9386846407054,371.3999614125228,2929.2032781036105,1732.2199834748988,1734.016817274728,5380.523907417839,3120.9533463641246,3123.0922528624137,5380.523907417839,190.86029662730877,129.05933447643724,61.15876207874745,148.82375989196865,1375.786006912457,1375.786006912457,953.9311323082145,1179.9757226107997,2.2272924129105203,0.2528456418251156,0.25284564182511626,0.831,0.34,0.206,0.285,-0.2894604868907844,1168,1508,1714,1924
